#lan,distance,concept1,concept2
10,6.924956321716309,inside,stomach
10,6.91366720199585,wound,bruise
10,6.898060321807861,know,study
10,6.894005298614502,weigh,count
10,6.843226432800293,bird,tree
10,6.793100833892822,copper,steel
10,6.746682643890381,pumpkin,melon
10,6.702411651611328,hunt,pursue
10,6.644737720489502,shake,swing
10,10.87534236907959,leg,betelnut
10,10.070172309875488,taro,die
9,9.665079116821289,yoke,room
9,9.628856658935547,teach,pour
9,9.566108703613281,leg,cloud
9,9.545762062072754,oath,dog
9,9.513153076171875,room,adobe
9,9.501173973083496,arrive,lung
9,9.455034255981445,skin,loincloth
9,9.426494598388672,yoke,house
9,9.298688888549805,winnowing,bend
9,9.241374969482422,knife,daughter-in-law
9,9.235013008117676,town,root
9,9.229262351989746,shoulder,shoulderblade
9,9.005876541137695,root,tendon
9,8.944230079650879,louse,we
9,8.937962532043457,outrigger,ship
9,8.917765617370605,extinguish,die
9,8.871088981628418,coconut,black
9,8.870112419128418,salty,idle
9,8.847569465637207,tall,teach
9,8.788248062133789,axle,post
9,8.776386260986328,debt,fault
9,8.687618255615234,sweep,firewood
9,8.660035133361816,bone,rope
9,8.639485359191895,wool,hair
9,8.630562782287598,host,god
9,8.629215240478516,name,tooth
9,8.516901016235352,axle,arrow
9,8.504365921020508,louse,yawn
9,8.501201629638672,bridge,bed
9,8.491857528686523,louse,bird
9,8.490532875061035,fight,scold
9,8.472715377807617,arrange,repair
9,8.455897331237793,root,nose
9,8.444135665893555,egg,stone
9,8.3347806930542,clay,world
9,8.308721542358398,press,strain
9,8.257922172546387,peel,bowl
9,8.20809268951416,soup,tear
9,8.18714427947998,weave,drumming
9,8.170351028442383,tall,dry
9,8.140969276428223,sharp,fruit
9,8.07341194152832,fire,grass
9,7.874629497528076,host,husband
9,7.854804039001465,earth,island
9,7.83742618560791,night,sea
9,7.830353736877441,sick,groan
9,7.822851181030273,lick,banana
9,7.819724082946777,master,dexterous
9,7.797979354858398,fur,bark
9,7.760807514190674,pus,rotten
9,7.739494323730469,belly,fell
9,7.733926773071289,carve,mold
