#lan,distance,concept1,concept2
5,6.204368591308594,corpse,ghost
5,6.183835029602051,i,be
5,6.16337251663208,cost,cut
5,6.130290508270264,become,own
5,6.125767230987549,bottom,down
5,6.113417148590088,hold,fight
5,6.088531970977783,light,clear
5,6.063911437988281,old,not
5,6.058063507080078,cut,break
5,5.959192752838135,grandfather,uncle
5,5.9003729820251465,corner,end
5,5.8298797607421875,flower,colorful
5,5.810678482055664,hunt,kill
5,5.802772045135498,my,yes
5,5.712666988372803,feel,try
5,5.6420111656188965,they,two
5,5.62199592590332,work,make
5,5.611666679382324,buy,want
5,5.609264850616455,hide,steal
5,5.597179889678955,fault,cause
5,5.565742492675781,long,straight
5,5.550986289978027,ancestors,descendants
5,5.539326190948486,give,see
5,5.48275899887085,beautiful,sweet
5,5.465317726135254,grandfather,grandparents
5,5.400815963745117,give,here
5,5.317957401275635,many,five
5,5.317719459533691,coconut,mango
5,5.31065559387207,have,i
5,5.304516792297363,what,we
5,5.255120754241943,husband,friend
5,5.133057594299316,take,work
5,4.890707492828369,nephew,uncle
5,4.879639625549316,what,one
5,4.868650913238525,because,how
5,4.762139320373535,daughter,nephew
5,4.597505569458008,praise,worship
5,4.520330905914307,sick,tired
5,4.476768970489502,guess,remember
5,4.293998718261719,take,need
5,4.2373046875,how,when
5,4.079246997833252,know,guess
5,4.0732293128967285,see,think
5,4.049613952636719,say,think
5,3.9395411014556885,they,that
5,3.886488676071167,sister,friend
4,7.002270698547363,word,behind
4,6.9927239418029785,rain,ground
4,6.991196632385254,god,king
4,6.9883270263671875,horn,suck
4,6.987412929534912,fever,disease
4,6.984066009521484,flat,hair
4,6.983281135559082,earth,heart
4,6.980924129486084,i,our
4,6.9803466796875,bruise,itch
4,6.979628562927246,and,eye
4,6.9790143966674805,cry,ask
4,6.968331813812256,buy,catch
4,6.966317653656006,foot,bone
4,6.9560441970825195,stand,mouth
4,6.956019401550293,who,at
4,6.955338001251221,suck,smell
4,6.954917907714844,mother,eat
4,6.953615665435791,spit,wash
4,6.951049327850342,pus,crow
4,6.947280406951904,axe,iron
4,6.944546699523926,meal,right
4,6.94426155090332,vulture,crow
4,6.927372932434082,swim,wash
4,6.9261651039123535,full,hear
4,6.925473213195801,cloud,ground
4,6.922612190246582,dust,dirty
4,6.921452522277832,stand,tree
4,6.92123556137085,who,in
4,6.920505523681641,board,tree
4,6.915445327758789,language,message
4,6.915075778961182,part,peace
4,6.914328098297119,jaw,lip
4,6.90937614440918,i,house
4,6.909061908721924,top,heaven
4,6.908938407897949,horse,old
4,6.900968074798584,forest,yesterday
4,6.900895595550537,blow,drive
4,6.896570205688477,dawn,bright
4,6.889564037322998,bone,meat
4,6.879177093505859,understand,study
4,6.878687858581543,hook,fork
4,6.876709938049316,blood,salt
4,6.876552104949951,field,world
4,6.876103401184082,hear,sing
4,6.8753132820129395,promise,ground
4,6.875085353851318,buy,ask
4,6.87306547164917,body,two
4,6.859679698944092,grandson,child
4,6.857167720794678,nut,bean
4,6.852999210357666,early,often
4,6.851758003234863,jump,scrape
4,6.8462371826171875,flat,dish
4,6.837168216705322,shut,fart
4,6.828263282775879,wing,hand
4,6.825468063354492,fall,kill
4,6.820469856262207,wound,damage
4,6.810770034790039,roof,handle
4,6.807275295257568,guilty,defendant
4,6.802859306335449,where,pocket
4,6.80247163772583,head,bone
4,6.801584243774414,egg,flour
4,6.795685768127441,slow,soft
4,6.793203353881836,rib,chest
4,6.792651176452637,immediately,together
4,6.790140151977539,fight,you
4,6.789246559143066,breast,bone
4,6.788823127746582,tiger,sign
4,6.788788795471191,slow,sweet
4,6.783702373504639,build,plant
4,6.780364036560059,throw,stab
4,6.77752685546875,yard,outside
4,6.773234844207764,borrow,wash
4,6.769796371459961,age,life
4,6.765803337097168,hook,peg
4,6.75979471206665,letter,postcard
4,6.755444526672363,feed,raise
4,6.752439022064209,mouth,penis
4,6.750409126281738,similar,manner
4,6.740970134735107,coat,poncho
4,6.739429950714111,say,fly
4,6.7391357421875,count,teach
4,6.728929042816162,eat,that
4,6.722721576690674,turn,mix
4,6.716559886932373,end,fringe
4,6.713580131530762,count,learn
4,6.7128777503967285,give,sacrifice
4,6.712352752685547,edge,part
4,6.702788829803467,take,smoke
4,6.697889804840088,dew,ice
4,6.695231914520264,south,right
4,6.682428359985352,until,back
4,6.680481433868408,sun,eye
4,6.677576065063477,catch,own
4,6.671220779418945,shine,seem
4,6.665687084197998,coconut,green
4,6.662481307983398,yam,lime
4,6.661211967468262,breast,meat
4,6.660385608673096,speak,ask
4,6.650312423706055,what,eat
4,6.64080286026001,take,hunt
4,6.640476703643799,sit,cook
4,6.635721683502197,and,four
4,6.631913661956787,take,marry
4,6.623222827911377,say,fat
4,6.622894763946533,son-in-law,mother-in-law
4,6.621207237243652,feather,sword
4,6.618116855621338,they,at
4,6.6163763999938965,bite,pull
4,6.605411529541016,chin,lip
4,6.604487419128418,high,new
4,6.599316120147705,hour,sun
4,6.596574783325195,fight,hit
4,6.59605073928833,knife,stick
4,6.584094524383545,pull,other
4,6.581328392028809,small,red
4,6.571282386779785,hold,work
