#lan,distance,concept1,concept2
2,7.54746150970459,darkness,kill
2,7.546968460083008,pinch,feel
2,7.546911716461182,dance,man
2,7.546888828277588,cooked,ground
2,7.546533584594727,sieve,dustpan
2,7.545357704162598,arrive,look
2,7.544404029846191,murder,blood
2,7.544327735900879,edge,cape
2,7.543398857116699,four,thread
2,7.543241500854492,murder,cut
2,7.543153762817383,pipe,not
2,7.542806625366211,tumble,exchange
2,7.540611267089844,dry,black
2,7.539855003356934,ride,marry
2,7.539801120758057,trough,nest
2,7.539794921875,clean,rub
2,7.539649486541748,woman,heavy
2,7.539642810821533,skin,ear
2,7.538745880126953,kneel,push
2,7.538664817810059,pus,dragon
2,7.538381576538086,fat,wash
2,7.538275718688965,build,catch
2,7.537877559661865,thing,hunger
2,7.537760257720947,poor,meat
2,7.537637233734131,pig,boil
2,7.537583827972412,suck,grass
2,7.536887168884277,ice,fox
2,7.53646183013916,easy,pig
2,7.53532600402832,embrace,satiated
2,7.534323215484619,fight,bird
2,7.533834457397461,slow,afterwards
2,7.533457279205322,cut,drum
2,7.533003807067871,mind,chest
2,7.532669544219971,suck,weave
2,7.5314764976501465,shoulder,spine
2,7.531436920166016,speak,camp
2,7.531071662902832,push,do
2,7.531071662902832,anger,fire
2,7.530608177185059,certain,holy
2,7.530298709869385,come,father
2,7.530280590057373,sweep,set
2,7.530216693878174,sour,tongue
2,7.530013084411621,mix,squeeze
2,7.52998685836792,deep,choose
2,7.52981424331665,fire,lime
2,7.529365062713623,sharp,black
2,7.5291361808776855,one,smoke
2,7.5289788246154785,thou,two
2,7.528691291809082,ride,thin
2,7.528090476989746,root,goat
2,7.5278730392456055,canoe,rope
2,7.527094841003418,come,white
2,7.526740074157715,soul,seed
2,7.526705741882324,wok,light
2,7.526699066162109,light,learn
2,7.525968551635742,if,thou
2,7.525722980499268,push,imitate
2,7.524879455566406,empty,easy
2,7.524470806121826,sew,twist
2,7.524463176727295,pig,afternoon
2,7.52354621887207,stand,neck
2,7.523372650146484,word,body
2,7.522276401519775,thou,ground
2,7.52223014831543,master,army
2,7.522075176239014,knead,frost
2,7.521292209625244,dust,grind
2,7.520031929016113,centipede,worm
2,7.519324779510498,give,swallow
2,7.5191850662231445,belly,rat
2,7.5185370445251465,turn,stir
2,7.5181732177734375,laugh,threaten
2,7.517736911773682,meal,hand
2,7.517539978027344,meat,this
2,7.517494201660156,brave,holy
2,7.517255783081055,poor,bitter
2,7.516909122467041,squeeze,tumble
2,7.516905784606934,new,ground
2,7.516363143920898,shield,skin
2,7.515946865081787,burning,squeeze
2,7.515206336975098,pus,plant
2,7.51511287689209,fence,pasture
2,7.514618873596191,walk,rub
2,7.514582633972168,warm,sleep
2,7.514122009277344,do,kill
2,7.513832092285156,wok,swell
2,7.5131378173828125,valley,cliff
2,7.51308536529541,yam,before
2,7.512497901916504,knife,weapons
2,7.5123395919799805,divide,choose
2,7.511581897735596,teach,land
2,7.511366367340088,send,abuse
2,7.511096000671387,pinch,piss
2,7.5105695724487305,bean,four
2,7.510245323181152,dirty,day
2,7.509905815124512,prison,steal
2,7.509603500366211,ripen,squeeze
2,7.509529113769531,say,rub
2,7.508774280548096,clock,bow
2,7.508612155914307,knead,sew
2,7.507898330688477,fat,stretch
2,7.507756233215332,come,ghost
2,7.507687568664551,rotten,suck
2,7.507368564605713,tone,song
2,7.506358623504639,ask,fly
2,7.506162166595459,take,thin
2,7.505528450012207,mouth,sleep
2,7.505355358123779,ten,fill
2,7.504843235015869,straight,fruit
2,7.504804611206055,tail,belly
2,7.5046772956848145,carry,fat
2,7.504371166229248,push,seize
2,7.504351615905762,moon,wait
2,7.504072189331055,earn,wages
2,7.503833293914795,sink,disappear
2,7.503650188446045,leg,press
2,7.5032830238342285,six,load
2,7.503252983093262,year,cold
2,7.5026044845581055,buy,fat
2,7.502587795257568,good,thou
2,7.502505779266357,admit,command
2,7.502407550811768,see,skin
2,7.502147674560547,jump,trousers
2,7.501970291137695,place,thou
2,7.501662731170654,cover,suck
2,7.501602649688721,mud,rotten
2,7.5013251304626465,old,sleep
2,7.500742435455322,voice,horn
2,7.500366687774658,egg,afterwards
2,7.500062942504883,month,grandfather
2,7.499754905700684,bunch,flower
2,7.499621391296387,sand,world
2,7.4995927810668945,similar,imitate
2,7.499491214752197,steal,smoke
2,7.499250888824463,flow,drunk
2,7.49920129776001,arrive,resemble
2,7.499029159545898,suck,crawl
2,7.498018264770508,oat,goat
2,7.49776554107666,resemble,ripen
2,7.497607231140137,armpit,faeces
2,7.497354984283447,root,eye
2,7.496960639953613,heavy,our
2,7.4962334632873535,climb,forget
2,7.494671821594238,season,guard
2,7.494483470916748,burn,hip
2,7.494034290313721,remain,cut
2,7.4940009117126465,divide,arrange
2,7.493356704711914,worm,rooster
2,7.493115425109863,shoot,your
2,7.493071556091309,sweep,split
2,7.493021011352539,eat,cold
2,7.492828369140625,moon,lake
2,7.49273681640625,lake,inside
2,7.4924163818359375,hot,sweat
2,7.492280006408691,tooth,foot
2,7.492054462432861,hard,freeze
2,7.4918622970581055,dear,gentle
2,7.49163293838501,arrow,button
2,7.4911675453186035,ghost,idol
2,7.491100311279297,few,wood
2,7.490363121032715,kneel,gather
2,7.490199089050293,pinch,strain
2,7.490148544311523,flat,can
2,7.488903045654297,gather,divide
2,7.48878288269043,tobacco,soot
2,7.488736152648926,full,dry
2,7.488087177276611,noodle,powder
2,7.487521171569824,kneel,imitate
2,7.487497806549072,who,drink
2,7.487476825714111,poison,drunk
2,7.486886978149414,dry,house
2,7.486751556396484,flow,father
2,7.486639022827148,side,silk
2,7.4859771728515625,blood,wipe
2,7.48520040512085,squeeze,traverse
2,7.48484992980957,egg,old
2,7.484689712524414,speak,command
2,7.484681129455566,love,lead
2,7.484457492828369,wife,snake
2,7.484158992767334,thick,hole
2,7.483858585357666,hear,do
2,7.4834184646606445,knife,black
2,7.48340368270874,pan,king
2,7.483107566833496,wet,one
2,7.482565879821777,ask,pray
2,7.482497692108154,tumble,traverse
2,7.481480121612549,wash,friend
2,7.481462478637695,hold,rain
2,7.4813737869262695,place,ladder
2,7.481344699859619,enter,want
2,7.480593204498291,flow,pound
2,7.480173587799072,sun,your
2,7.479766368865967,kidney,bladder
2,7.479578018188477,press,bend
2,7.479537487030029,expensive,jewel
2,7.479340076446533,kneel,sit
2,7.479059219360352,collar,bead
2,7.478909492492676,candle,hammer
2,7.477660655975342,go,fat
2,7.4776082038879395,darkness,blue
2,7.477051734924316,turn,do
2,7.47665548324585,speak,resemble
2,7.476473331451416,wash,spoil
2,7.476414680480957,get,suit
2,7.476163864135742,float,walk
2,7.476053714752197,suck,do
2,7.475931167602539,head,tooth
2,7.4758076667785645,change,sacrifice
2,7.475355625152588,cooked,coconut
2,7.475306510925293,foot,woman
2,7.474984645843506,rub,split
2,7.474817752838135,sit,tumble
2,7.474630832672119,host,self
2,7.4742817878723145,cave,beard
2,7.474045753479004,want,bear
2,7.472899436950684,claw,scatter
2,7.471536636352539,rain,stream
2,7.47008752822876,poor,empty
2,7.469519138336182,valley,flat
2,7.4691057205200195,paddle,strap
2,7.468823432922363,have,meat
2,7.468786239624023,arrive,turn
2,7.468642234802246,turn,bury
2,7.46857213973999,husband,paper
2,7.468254566192627,come,grow
2,7.468044757843018,learn,land
2,7.467996120452881,blow,announce
2,7.4677934646606445,change,fan
2,7.467729568481445,many,mountain
2,7.467597961425781,divide,bend
2,7.467586994171143,tree,smoke
2,7.46755838394165,few,yam
2,7.467171669006348,cut,fan
2,7.467013835906982,walk,iron
2,7.466971397399902,count,size
2,7.4666619300842285,thou,behind
2,7.466396808624268,board,broom
2,7.466060638427734,look,burning
2,7.46560525894165,embrace,set
2,7.465564727783203,dark,i
2,7.46517276763916,firewood,fireplace
2,7.465121269226074,buy,fly
2,7.464939594268799,person,drink
2,7.464709758758545,bamboo,arm
2,7.464491367340088,sleep,your
2,7.464414596557617,flow,boomerang
2,7.4638991355896,rub,eat
2,7.4637932777404785,stand,pig
2,7.463622093200684,star,flower
2,7.463572025299072,fire,in
2,7.462542533874512,wrap,drive
2,7.462030410766602,scatter,resemble
2,7.461291313171387,shit,no
2,7.460803508758545,leave,sacrifice
2,7.460801124572754,stone,outside
2,7.460360527038574,taste,teach
2,7.460149765014648,queen,president
2,7.459735870361328,fur,beard
2,7.459598064422607,squeeze,fodder
2,7.459583759307861,get,squeeze
2,7.4589457511901855,suck,milk
2,7.458778381347656,jump,drink
2,7.458658695220947,hold,mix
2,7.458553314208984,shout,suit
2,7.45849084854126,bite,split
2,7.458080291748047,roast,wash
2,7.45802116394043,meat,comb
2,7.457951545715332,flame,hole
2,7.457564830780029,see,visible
2,7.456844806671143,fight,fat
2,7.456350803375244,gather,pull
2,7.456317901611328,mix,drive
2,7.455593109130859,name,fat
2,7.455204486846924,pointed,rough
2,7.454097747802734,big,brave
2,7.45363187789917,tie,fence
2,7.453235149383545,tomorrow,shine
2,7.452563285827637,fall,stab
2,7.452247142791748,pinch,diminish
2,7.451988220214844,star,stick
2,7.451857089996338,forest,dog
2,7.451568603515625,louse,firewood
2,7.451312065124512,eat,four
2,7.4511871337890625,town,nest
2,7.451100826263428,fart,kill
2,7.451041221618652,enter,hide
2,7.45072078704834,blood,rain
2,7.450182914733887,change,squeeze
2,7.450121879577637,poison,read
2,7.450046539306641,gecko,rabbit
2,7.450044631958008,thigh,skirt
2,7.449925899505615,door,head
2,7.449805736541748,join,cover
2,7.449755668640137,shoot,pig
2,7.449714660644531,fart,rub
2,7.449650764465332,arrive,put
2,7.449494361877441,choose,lame
2,7.4490485191345215,climb,cry
2,7.448662281036377,heavy,smoke
2,7.448386192321777,rub,paint
2,7.44833517074585,kneel,worship
2,7.448024272918701,come,their
2,7.4479475021362305,that,thin
2,7.447613716125488,horse,sign
2,7.4473652839660645,kick,dig
2,7.447155952453613,fire,stove
2,7.4466681480407715,ripen,traverse
2,7.446385383605957,promise,commend
2,7.446023464202881,twist,press
2,7.445743083953857,dust,egg
2,7.4455084800720215,hot,car
2,7.445226669311523,send,build
2,7.445047855377197,betray,enemy
2,7.444895267486572,thing,measure
2,7.444821357727051,animal,yes
2,7.444446086883545,empty,finish
2,7.44427490234375,kneel,crawl
2,7.4442338943481445,expensive,blame
2,7.44245719909668,tree,neck
2,7.442024230957031,young,raw
2,7.441946983337402,grass,feed
2,7.441323280334473,flow,fast
2,7.441096305847168,true,silver
2,7.440792083740234,snake,house
2,7.440747261047363,straight,forehead
2,7.440642833709717,embrace,hunt
2,7.440556526184082,press,load
2,7.4404191970825195,leave,pinch
2,7.440323352813721,separate,open
2,7.440057277679443,find,cough
2,7.438879489898682,lame,set
2,7.438841342926025,urine,bladder
2,7.438804626464844,ground,your
2,7.438643932342529,circle,noose
2,7.438533306121826,push,sew
2,7.438448905944824,bury,wash
2,7.437398910522461,choke,fill
2,7.43683385848999,god,priest
2,7.436728000640869,remember,dig
2,7.436711311340332,sit,fan
2,7.436057090759277,grief,disease
2,7.435777187347412,honey,smoke
2,7.435757637023926,come,drink
2,7.434567928314209,cry,bird
2,7.434399604797363,road,food
2,7.43433952331543,carry,grind
2,7.433979034423828,sun,dog
2,7.433943748474121,eagle,heron
2,7.433536529541016,stinking,fill
2,7.433413982391357,heart,black
2,7.432628154754639,meal,cow
2,7.431468963623047,dew,cold
2,7.430569648742676,nose,forehead
2,7.429728031158447,soft,blood
2,7.429336071014404,white,thread
2,7.428770542144775,speak,abuse
2,7.428525924682617,push,fan
2,7.428380489349365,this,garden
2,7.428053379058838,sling,drum
2,7.427951812744141,tooth,stomach
2,7.427072048187256,walk,dry
2,7.427032947540283,long,pure
2,7.426821231842041,east,sun
2,7.4264702796936035,scar,omen
2,7.425331115722656,plain,time
2,7.425169944763184,worm,snail
2,7.424488067626953,pointed,head
2,7.4244537353515625,i,piss
2,7.423945903778076,seed,child
2,7.4239115715026855,grub,caterpillar
2,7.423691272735596,wife,fill
2,7.423243999481201,stone,not
2,7.423172950744629,embrace,press
2,7.423008441925049,earth,dog
2,7.4228363037109375,south,floor
2,7.422179222106934,rat,crayfish
2,7.420996189117432,kill,smell
2,7.419949054718018,arrive,only
2,7.419356346130371,pull,smoke
2,7.418795108795166,stand,blood
2,7.418438911437988,earth,seed
2,7.417858123779297,burn,tie
2,7.4176926612854,dog,salt
2,7.417551040649414,paint,oil
2,7.417537212371826,knee,scratch
2,7.417471408843994,shoot,light
2,7.417046546936035,today,hair
2,7.416781425476074,hard,snake
2,7.416585445404053,disease,ulcer
2,7.416430950164795,ditch,dig
2,7.41642427444458,get,stretch
2,7.416383266448975,ash,coconut
2,7.416372776031494,full,seven
2,7.416262626647949,tax,hire
2,7.415449142456055,wing,cook
2,7.414682388305664,many,deer
2,7.414433002471924,tie,traverse
2,7.4141716957092285,six,deer
2,7.413759231567383,snake,drum
2,7.413652420043945,wing,blanket
2,7.4130730628967285,cooked,salt
2,7.4130353927612305,fear,threaten
2,7.412228107452393,blue,pure
2,7.412106037139893,hold,black
2,7.411595821380615,rotten,mango
2,7.411442756652832,carry,divide
2,7.410323619842529,wound,disease
2,7.40994119644165,rope,sago
2,7.409838676452637,empty,not
2,7.409792900085449,mow,fold
2,7.409719944000244,coconut,eat
2,7.409528732299805,weave,smell
2,7.408697128295898,storm,world
2,7.4084906578063965,apron,lime
2,7.408173084259033,knife,arrow
2,7.407739162445068,seize,sacrifice
2,7.407338619232178,country,sand
2,7.406998157501221,abuse,donate
2,7.406590938568115,louse,tail
2,7.406586170196533,ground,my
2,7.406046390533447,carry,rub
2,7.406011581420898,pain,bite
2,7.405439853668213,rich,shoot
2,7.405342102050781,measure,clear
2,7.405097484588623,word,master
2,7.403730392456055,tumble,crawl
2,7.403162002563477,dust,soon
2,7.402538776397705,alcohol,water
2,7.4023213386535645,two,deer
2,7.402270317077637,squeeze,sacrifice
2,7.401913642883301,pinch,traverse
2,7.401625633239746,swim,shell
2,7.401215553283691,father,we
2,7.400552749633789,fight,overcome
2,7.399882793426514,try,die
2,7.398315906524658,blow,fog
2,7.397586345672607,low,world
2,7.397475242614746,dare,change
2,7.397475242614746,change,dare
2,7.397373199462891,plain,savanna
2,7.396968841552734,sour,smooth
2,7.396831512451172,attack,bow
2,7.396788597106934,market,shoot
2,7.396122455596924,lake,then
2,7.396069049835205,kick,i
2,7.3957133293151855,earth,low
2,7.395656585693359,bean,three
2,7.395430564880371,mix,scratch
2,7.39522123336792,why,egg
2,7.394974231719971,hot,four
2,7.394818305969238,wolf,animal
2,7.394514083862305,carry,dream
2,7.394291877746582,side,river
2,7.394232273101807,throw,i
2,7.394087314605713,bunch,bee
2,7.393695831298828,cover,defend
2,7.392310619354248,deer,wood
2,7.391977787017822,low,write
2,7.391784191131592,piss,squeeze
2,7.39163064956665,try,crawl
2,7.39156436920166,tree,handle
2,7.391274452209473,flat,beautiful
2,7.39037561416626,say,accuse
2,7.389806747436523,tomorrow,dark
2,7.389758110046387,wash,arm
2,7.3895392417907715,read,in
2,7.389028549194336,spin,sew
2,7.388947010040283,leave,abuse
2,7.388343811035156,cat,puma
2,7.386387825012207,long,raw
2,7.3863749504089355,sweep,lock
2,7.386266231536865,red,child
2,7.385895729064941,flow,rope
2,7.385061740875244,frog,six
2,7.384640693664551,clean,month
2,7.384248733520508,dark,drink
2,7.384223937988281,difficult,steep
2,7.384054183959961,wrong,wipe
2,7.383227348327637,mountain,shore
2,7.383166790008545,poor,dream
2,7.383018493652344,split,hide
2,7.382681369781494,envy,greedy
2,7.382649898529053,lend,surrender
2,7.382495403289795,throat,cheek
2,7.38246488571167,sick,poison
2,7.382083892822266,bone,green
2,7.381930351257324,fight,sacrifice
2,7.381885528564453,fall,flow
2,7.381292819976807,split,dream
2,7.380650520324707,side,manner
2,7.379782199859619,hook,bend
2,7.3796210289001465,push,divide
2,7.378483772277832,wife,neck
2,7.378061771392822,name,thou
2,7.377960205078125,four,you
2,7.3774495124816895,bite,break
2,7.376899242401123,village,field
2,7.3767900466918945,wife,blood
2,7.376066207885742,pull,fan
2,7.375276565551758,liver,kill
2,7.374847412109375,pull,tumble
2,7.37468147277832,pregnant,stomach
2,7.374329566955566,that,milk
2,7.374086856842041,mother,we
2,7.373746395111084,thread,end
2,7.373112678527832,hold,mute
2,7.372887134552002,take,earn
2,7.372381687164307,hook,blood
2,7.3714375495910645,hear,drink
2,7.371282577514648,arrive,bite
2,7.371015548706055,melt,boil
2,7.370991230010986,say,arm
2,7.37087869644165,soup,flour
2,7.369991779327393,deny,raise
2,7.369251251220703,judgment,condemn
2,7.368967056274414,thou,head
2,7.368594169616699,sew,cart
2,7.36843729019165,thick,hot
2,7.3678998947143555,house,meat
2,7.367255687713623,neck,kill
2,7.366953372955322,pull,bed
2,7.36684513092041,inside,womb
2,7.366840362548828,sleep,cook
2,7.366650581359863,grass,bush
2,7.366426944732666,meat,hawk
2,7.366384983062744,old,dry
2,7.366384983062744,dry,old
2,7.366353511810303,show,speech
2,7.366233825683594,hot,left
2,7.3650360107421875,dream,suck
2,7.364981174468994,squeeze,trap
2,7.364832878112793,come,month
2,7.364466190338135,claw,bead
2,7.363339900970459,brave,man
2,7.363332271575928,liver,pig
2,7.362984657287598,buy,separate
2,7.36219596862793,feather,hand
2,7.362149238586426,year,ice
2,7.3618574142456055,sing,tell
2,7.36177921295166,clean,iron
2,7.361442565917969,brain,mad
2,7.360713005065918,snake,gold
2,7.359710216522217,tongue,vein
2,7.359694480895996,pine,lamb
2,7.3594489097595215,borrow,one
2,7.359440803527832,tail,hair
2,7.359378814697266,wet,black
2,7.35930061340332,forest,thing
2,7.358859062194824,carry,pinch
2,7.3588547706604,stingy,dirty
2,7.358819007873535,blood,dog
2,7.356736660003662,inside,dig
2,7.356462001800537,push,cook
2,7.356179714202881,resemble,diminish
2,7.355799198150635,remain,heart
2,7.3557844161987305,claw,kill
2,7.355555534362793,shout,wash
2,7.355530738830566,hide,preserve
2,7.355363368988037,meet,bury
2,7.355060577392578,garden,world
2,7.354420185089111,rise,sit
2,7.35436487197876,look,thou
2,7.353744029998779,straight,happy
2,7.3533220291137695,thou,shit
2,7.351653575897217,forgive,bless
2,7.350643634796143,your,burn
2,7.350512504577637,change,piss
2,7.349550724029541,choose,bury
2,7.349393844604492,piss,roast
2,7.3491339683532715,build,house
2,7.349133491516113,throw,blunt
2,7.3486809730529785,cover,stretch
2,7.3482255935668945,grandfather,shaman
2,7.348111152648926,jump,mind
2,7.346751689910889,fat,potato
2,7.346155166625977,seed,maize
2,7.346142292022705,town,eye
2,7.3458147048950195,wash,sweet
2,7.345706462860107,boil,pus
2,7.345673561096191,bathe,fill
2,7.345520973205566,grow,speak
2,7.345101356506348,blame,crime
2,7.345084190368652,try,sacrifice
2,7.344852447509766,leg,belly
2,7.3446550369262695,choose,mix
2,7.3441243171691895,foot,black
2,7.34405517578125,south,silver
2,7.343855857849121,load,correct
2,7.34351110458374,mother,roof
2,7.343290328979492,suck,chew
2,7.3429365158081055,earth,and
2,7.342825412750244,stand,chin
2,7.341982841491699,low,want
2,7.341965198516846,heavy,this
2,7.341432571411133,head,drink
2,7.340835094451904,vomit,urine
2,7.340625286102295,push,abuse
2,7.340032577514648,bad,squeeze
2,7.339947700500488,earth,hear
2,7.3396477699279785,easy,face
2,7.339159965515137,cross,scar
2,7.339147090911865,line,write
2,7.338836193084717,try,smell
2,7.338015079498291,beautiful,tasty
2,7.337543487548828,give,shave
2,7.337428569793701,all,water
2,7.336879253387451,say,squeeze
2,7.3366594314575195,memory,meaning
2,7.335986614227295,centipede,spider
2,7.335836887359619,mother,banana
2,7.335748672485352,bitter,hard
2,7.335732460021973,sharp,bow
2,7.335692882537842,go,woman
2,7.335578918457031,faithful,promise
2,7.335560321807861,sand,pebbles
2,7.335445404052734,bush,land
2,7.3353705406188965,hard,yellow
2,7.335064888000488,part,meat
2,7.334883213043213,earth,name
2,7.33485746383667,slave,bamboo
2,7.334683895111084,sharp,drop
2,7.334107875823975,fat,milk
2,7.333923816680908,want,piss
2,7.332716941833496,sway,jog
2,7.332620620727539,cough,one
2,7.332446575164795,at,own
2,7.332432270050049,flame,lightning
2,7.33199405670166,fog,pine
2,7.33187198638916,resemble,suit
2,7.33181095123291,bamboo,knife
2,7.331417560577393,join,look
2,7.331361293792725,butterfly,firefly
2,7.331181526184082,slow,day
2,7.330740451812744,stand,honey
2,7.3296051025390625,fight,cook
2,7.329308986663818,itch,wash
2,7.327991008758545,give,fell
2,7.327411651611328,shout,nine
2,7.326866149902344,ugly,rough
2,7.326696872711182,chest,suck
2,7.326498031616211,sheep,spirit
2,7.326375484466553,bunch,boot
2,7.326022624969482,village,pig
2,7.324463367462158,half,mouth
2,7.324126243591309,liver,egg
2,7.3237128257751465,fire,dance
2,7.322261333465576,wound,itch
2,7.322225570678711,burn,bite
2,7.321763038635254,arm,top
2,7.321670055389404,earth,bird
2,7.321624279022217,wear,this
2,7.321442604064941,pig,bone
2,7.320215225219727,coconut,red
2,7.319928169250488,stone,lime
2,7.319900989532471,now,thou
2,7.319762706756592,spoon,shovel
2,7.318859100341797,where,bird
2,7.318668842315674,burn,you
2,7.318413257598877,gather,teach
2,7.3182268142700195,yolk,frog
2,7.317811489105225,foot,fill
2,7.317460536956787,grow,tall
2,7.317340850830078,fall,red
2,7.3172149658203125,row,rake
2,7.3167524337768555,nine,stick
2,7.316547393798828,shoot,vine
2,7.316531658172607,give,donkey
2,7.316020488739014,give,root
2,7.315757751464844,pray,preach
2,7.31569242477417,sweet,squeeze
2,7.315662860870361,steal,become
2,7.31548547744751,bite,spin
2,7.31478214263916,build,pick
2,7.314176559448242,frog,house
2,7.314085006713867,give,sing
2,7.313235759735107,fart,wash
2,7.312183380126953,walk,sway
2,7.312075138092041,brain,life
2,7.3115386962890625,soul,brain
2,7.311531066894531,write,tattoo
2,7.311495304107666,far,dig
2,7.311159610748291,cheese,king
2,7.309975624084473,person,tree
2,7.309654712677002,ask,dream
2,7.309650421142578,want,twist
2,7.308830738067627,calm,flat
2,7.308830261230469,cough,neck
2,7.308628082275391,few,pain
2,7.30856466293335,bear,grandfather
2,7.308540344238281,teach,squeeze
2,7.308257102966309,armour,tool
2,7.308206081390381,dog,world
2,7.307246208190918,deep,bitter
2,7.307240009307861,roast,pound
2,7.307098865509033,cough,use
2,7.306072235107422,mouth,outside
2,7.30600118637085,ant,ear
2,7.304733753204346,shout,blue
2,7.304408073425293,flat,bottle
2,7.304184913635254,foot,old
2,7.304046630859375,be,loose
2,7.304021835327148,carry,mix
2,7.303946018218994,clay,flesh
2,7.303214073181152,twist,shut
2,7.303123950958252,teach,cut
2,7.30180549621582,sit,pair
2,7.301144599914551,suspect,blame
2,7.3009819984436035,island,mainland
2,7.300683498382568,road,who
2,7.300516605377197,warm,sweat
2,7.299920558929443,tiger,win
2,7.299810409545898,shield,board
2,7.29910945892334,soot,dirt
2,7.298973083496094,tomorrow,red
2,7.298951148986816,battle,we
2,7.298885345458984,very,amount
2,7.298654556274414,we,white
2,7.298299789428711,onion,lid
2,7.298203945159912,kick,ask
2,7.297890663146973,cloth,split
2,7.297575950622559,part,pot
2,7.297565937042236,call,pig
2,7.297426700592041,shoot,tree
2,7.2973856925964355,cut,bend
2,7.296652317047119,sit,build
2,7.296633243560791,piss,crawl
2,7.296247482299805,sit,eye
2,7.296093463897705,look,ice
2,7.295779228210449,far,black
2,7.2951860427856445,south,deep
2,7.295095920562744,soldier,police
2,7.295077800750732,wife,shell
2,7.29442024230957,horn,tie
2,7.294106483459473,open,understand
2,7.293598175048828,cut,axe
2,7.293187618255615,pain,tired
2,7.292491436004639,push,fat
2,7.292444705963135,sharp,correct
2,7.291921138763428,yard,tent
2,7.291871070861816,dirty,pipe
2,7.2914910316467285,danger,mistake
2,7.290903091430664,sour,thin
2,7.290897369384766,help,preserve
2,7.2895283699035645,crocodile,pig
2,7.288991451263428,go,clear
2,7.2888994216918945,dark,water
2,7.28861665725708,stretch,scrape
2,7.288194179534912,full,word
2,7.288186073303223,lime,pound
2,7.288151264190674,end,cape
2,7.287818908691406,suit,order
2,7.287712097167969,hook,owl
2,7.287374973297119,fall,help
2,7.287212371826172,plain,rake
2,7.286921977996826,pull,dog
2,7.28641414642334,imitate,diminish
2,7.285750389099121,flow,say
2,7.285694122314453,count,chop
2,7.2856669425964355,forest,club
2,7.285510540008545,bone,burn
2,7.283681869506836,bowl,six
2,7.283255100250244,stand,cold
2,7.282834053039551,raw,official
2,7.282658100128174,thick,dry
2,7.282523155212402,suck,back
2,7.28237771987915,cut,pound
2,7.2823076248168945,join,donate
2,7.281564235687256,hole,bow
2,7.28129768371582,west,late
2,7.281075477600098,skin,arm
2,7.280580043792725,suck,sweet
2,7.280152797698975,brawl,strike
2,7.279834270477295,ant,root
2,7.278975963592529,where,penis
2,7.278632164001465,pig,hide
2,7.2780442237854,clothes,blanket
2,7.277610778808594,line,cow
2,7.277596473693848,field,friend
2,7.276794910430908,count,dry
2,7.276425361633301,head,cup
2,7.276194095611572,come,man
2,7.276157379150391,again,root
2,7.275995254516602,good,sunny
2,7.275496006011963,hair,hand
2,7.27496862411499,breast,scratch
2,7.274744033813477,jump,deny
2,7.274583339691162,understand,press
2,7.273603439331055,blood,grass
2,7.272817134857178,feather,tree
2,7.272608280181885,cut,melt
2,7.272549152374268,give,tree
2,7.2725138664245605,pull,fat
2,7.271501541137695,slave,battle
2,7.271274089813232,sit,fire
2,7.271035671234131,wood,light
2,7.270814418792725,press,heavy
2,7.27062463760376,thing,court
2,7.269773483276367,six,back
2,7.269119739532471,sky,burning
2,7.268841743469238,many,arm
2,7.268745422363281,leave,fan
2,7.2687201499938965,promise,announce
2,7.2685346603393555,choke,foot
2,7.267372131347656,sing,swear
2,7.266520977020264,push,crawl
2,7.266454696655273,want,fan
2,7.265931129455566,name,heart
2,7.2657151222229,shut,squeeze
2,7.265625953674316,push,tumble
2,7.265379905700684,needle,nail
2,7.264822959899902,ride,ground
2,7.26470422744751,hoe,catch
2,7.264398574829102,elbow,belly
2,7.264235973358154,old,cow
2,7.263669967651367,cat,boat
2,7.263516426086426,bear,bone
2,7.26337194442749,ride,old
2,7.263277530670166,bridge,nine
2,7.263154029846191,mouth,end
2,7.262709617614746,circle,age
2,7.262115001678467,name,fill
2,7.261813640594482,many,loud
2,7.261438846588135,want,scratch
2,7.261324405670166,that,arm
2,7.261122703552246,get,fan
2,7.259700775146484,head,peak
2,7.257765769958496,cattle,grain
2,7.257558822631836,fat,skin
2,7.2561187744140625,four,boat
2,7.255533218383789,wash,painting
2,7.254516124725342,tiger,hand
2,7.254065990447998,sour,ghost
2,7.25377082824707,salty,mouth
2,7.252954006195068,embrace,rub
2,7.2524847984313965,say,blood
2,7.252443313598633,road,distance
2,7.252074718475342,ancestors,ghost
2,7.252072334289551,feel,study
2,7.251794338226318,know,meat
2,7.25162410736084,bean,split
2,7.251486778259277,tie,light
2,7.251348495483398,carry,open
2,7.250645160675049,pig,father
2,7.2505011558532715,big,bite
2,7.2504987716674805,salt,heavy
2,7.250152111053467,head,needle
2,7.249455451965332,smooth,beautiful
2,7.249406814575195,come,at
2,7.2494025230407715,forbid,holy
2,7.249215126037598,rest,black
2,7.247808933258057,grow,woman
2,7.247583389282227,village,sand
2,7.24725341796875,scar,frog
2,7.24700927734375,earth,sweet
2,7.2467732429504395,hunt,ask
2,7.2467145919799805,claw,tongs
2,7.2466511726379395,cook,fill
2,7.246302604675293,speak,fill
2,7.246280193328857,break,squeeze
2,7.245927810668945,say,thou
2,7.245919227600098,mother,light
2,7.244871139526367,drum,sand
2,7.244300365447998,steal,scrape
2,7.243836879730225,ear,corner
2,7.243534088134766,twist,write
2,7.242773532867432,fill,twist
2,7.242743015289307,hip,hand
2,7.2416229248046875,like,scratch
