#languages that colexify these two concepts,concept1,concept2
2,DIVIDE,ABUSE
2,DITCH,SPADE
2,DITCH,PADDLE
2,DITCH,OAR
2,DITCH,DIG
2,DITCH,CLOTHING (CLASSIFIER)
2,DITCH,ARRANGE
2,DISEASE,ULCER
2,DISAPPEAR,RAINING OR RAIN
2,DISAPPEAR,FORGET
2,DISAPPEAR,BE SILENT
2,DISAPPEAR,ACCUSTOM
2,DIRTY,VILLAGE
2,DIRTY,SPOT
2,DIRTY,SHOOT
2,DIRTY,PIPE
2,DIRTY,OBSCURE
2,DIRTY,EVIL
2,DIRTY,DAY (24 HOURS)
2,DIRTY,CHEW
2,DIRTY,BEAN
2,DINNER (SUPPER),PINE
2,DINNER (SUPPER),AFTERNOON
2,DIMINISH,TUMBLE (FALL DOWN)
2,DIMINISH,TRAVERSE
2,DIMINISH,SQUEEZE
2,DIMINISH,SACRIFICE
2,DIMINISH,FAN (OBJECT)
2,DIMINISH,DONATE
2,DIMINISH,CRAWL
2,DIG,VULVA
2,DIG,SQUEEZE
2,DIG,SHARPEN (SOMETHING)
2,DIG,REPAIR
2,DIG,GET LOST
2,DIG,DRUM
2,DIG,DRAW MILK
2,DIG,CONGEAL (BLOOD)
2,DIG,ANIMAL (CLASSIFIER)
2,DIFFICULT,STRONG
2,DIFFICULT,STEEP
2,DIFFICULT,MEAT
2,DIFFICULT,GUILTY
2,DIFFICULT,GOLD
2,DIFFERENT-SEX OLDER SIBLING,DIFFERENT-SEX YOUNGER SIBLING
2,DIFFERENT,YOUNGER SIBLING
2,DIE,TUMBLE (FALL DOWN)
2,DIE,TRAVERSE
2,DIE,THIRSTY
2,DIE,SQUEEZE
2,DIE,SPREAD OUT
2,DIE,SACRIFICE
2,DIE,RIPEN
2,DIE,RESEMBLE
2,DIE,PAN
2,DIE,LIQUOR
2,DIE,KNOW (SOMEBODY)
2,DIE,GREEN
2,DIE,GOLD
2,DIE,FOUR
2,DIE,FAT (OBESE)
2,DIE,FAN (OBJECT)
2,DIE,DRAW MILK
2,DIE,DONATE
2,DIE,CHIEFTAIN
2,DIE,BEWITCH
2,DIE,ABUSE
2,DEW,WIND
2,DEW,SWEAT (SUBSTANCE)
2,DEW,SUMMER
2,DEW,SPIDER WEB
2,DEW,RAIN (PRECIPITATION)
2,DEW,DAY (24 HOURS)
2,DEW,COLD
2,DEW,AIR
2,DESTROY,UNTIE
2,DESTROY,SUCK
2,DESTROY,SHARPEN (SOMETHING)
2,DESTROY,RIPEN
2,DESTROY,RESCUE
2,DESTROY,POUND
2,DESTROY,LET GO OR SET FREE
2,DESTROY,HANG UP
2,DESTROY,DO
2,DESTROY,COOK (SOMETHING)
2,DESTROY,CONDEMN
2,DESTROY,CHOP
2,DESTROY,CEASE
2,DESTROY,BAD
2,DESTROY,ABUSE
2,DESPISE,DISGRACE
2,DENY,TWIST
2,DENY,SWEAR
2,DENY,RAISE (A CHILD)
2,DEMON,ELF OR FAIRY
2,DEITY,LEAD (GUIDE)
2,DEFEND,THINK (REFLECT)
2,DEFEAT,NECKLACE
2,DEFEAT,BE DEAD OR DIE
2,DEER,WORLD
2,DEER,WOOD
2,DEER,SICKLE
2,DEER,REINDEER
2,DEER,LYNX
2,DEER,FLESH
2,DEER,BREAK (OF ROPE)
2,DEER,BLANKET
2,DEEP,WOOD
2,DEEP,SIX
2,DEEP,SICK
2,DEEP,ROUGH
2,DEEP,PURSUE
2,DEEP,GHOST
2,DEEP,FIREWOOD
2,DEEP,FAR
2,DEEP,EIGHT
2,DEEP,DEITY
2,DEEP,CLOTH
2,DEEP,CHOOSE
2,DEEP,BOAR
2,DEEP,BITTER
2,DECORATE,DELIGHT
2,DECEIT,MISTAKE
2,DECEIT,BAIT
2,DEBT,LONG
2,DEATH,DIE (FROM ACCIDENT)
2,DEAR,GENTLE
2,DEAF,SNOW
2,DEAF,LAUNDER
2,DEAF,KNEE
2,DEAF,FRUIT
2,DAY BEFORE YESTERDAY,KNIFE
2,DAY AFTER TOMORROW,KNIFE
2,DAY AFTER TOMORROW,DEER
2,DAY AFTER TOMORROW,CIVET
2,DAY (NOT NIGHT),SAILCLOTH
2,DAY (24 HOURS),SNAKE
2,DAY (24 HOURS),SMELL (PERCEIVE)
2,DAY (24 HOURS),LIGHTNING
2,DAY (24 HOURS),FIREWOOD
2,DAY (24 HOURS),FAECES (EXCREMENT)
2,DAY (24 HOURS),BUD
2,DAWN,SET (HEAVENLY BODIES)
2,DAWN,RIPE
2,DAWN,POUND
2,DAWN,FINGERNAIL
2,DAUGHTER-IN-LAW (OF WOMAN),SIBLING-IN-LAW
2,DAUGHTER-IN-LAW (OF WOMAN),PARENTS-IN-LAW
2,DAUGHTER-IN-LAW (OF MAN),SIBLING-IN-LAW
2,DAUGHTER,YOUNGER SISTER
2,DAUGHTER,SIBLING'S CHILD
2,DAUGHTER,OLDER SISTER
2,DAUGHTER,FRAGRANT
2,DARKNESS,TAIL
2,DARKNESS,SHADE
2,DARKNESS,SEED
2,DARKNESS,RIPE
2,DARKNESS,KILL
2,DARKNESS,FOG
2,DARKNESS,BLUE
2,DARK,WATER
2,DARK,SICK
2,DARK,RIPE
2,DARK,MUGWORT
2,DARK,I
2,DARK,FLY (MOVE THROUGH AIR)
2,DARK,EVENING
2,DARK,DRINK
2,DARK,CLOUDY
2,DARE,MIGHTY OR POWERFUL OR STRONG
2,DARE,MAN
2,DARE,COMB (VERB)
2,DARE,CHANGE (SOMETHING)
2,DARE,CART
2,DANGER,STORM
2,DANGER,MISTAKE
2,DANGER,BAD LUCK
2,DANDRUFF,RYE
2,DANDRUFF,BEAR
2,DANCE,SWELL
2,DANCE,SQUEEZE
2,DANCE,SONG
2,DANCE,PLANT (SOMETHING)
2,DANCE,PATH OR ROAD
2,DANCE,MAN
2,DANCE,CUT
2,DAMAGE OR INJURE,KILL
2,DAMAGE OR INJURE,BROKEN
2,DAMAGE OR INJURE,BREAK (DESTROY OR GET DESTROYED)
2,CUT DOWN,TRAP (PITFALL)
2,CUT DOWN,PESTLE
2,CUT (WITH KNIFE),SPLIT
2,CUT (WITH AXE),YES
2,CUT (WITH AXE),BREAK (OF ROPE)
2,CUT,UNDRESS
2,CUT,TRAVERSE
2,CUT,THINK (BELIEVE)
2,CUT,SWELL
2,CUT,STAB
2,CUT,SQUEEZE
2,CUT,SPREAD OUT
2,CUT,SHIVER
2,CUT,SHARPEN (SOMETHING)
2,CUT,SEVEN
2,CUT,SCRAPE
2,CUT,SACRIFICE
2,CUT,ROAST (SOMETHING)
2,CUT,RESEMBLE
2,CUT,REFUSE
2,CUT,POUND
2,CUT,OIL (ORGANIC SUBSTANCE)
2,CUT,NO OR NOT
2,CUT,MELT
2,CUT,LOOK FOR
2,CUT,HARVEST
2,CUT,GROAN
2,CUT,GIVE BIRTH
2,CUT,FORK
2,CUT,FORGE
2,CUT,FIVE
2,CUT,FINISH
2,CUT,FEAR (BE AFRAID)
2,CUT,FAT (OBESE)
2,CUT,FAN (OBJECT)
2,CUT,DRUM
2,CUT,DRESS UP
2,CUT,DRAW MILK
2,CUT,DRAW (WATER)
2,CUT,DONATE
2,CUT,DIMINISH
2,CUT,CRAWL
2,CUT,COOK (SOMETHING)
2,CUT,COME BACK
2,CUT,BURNING
2,CUT,BRAID (VERB) OR WEAVE (BASKET)
2,CUT,BEND (SOMETHING)
2,CUT,AXE
2,CUT,ADJUDICATE
2,CUT,ABUSE
2,CURE,EAT
2,CURE,BAKE
2,CUPBOARD,BOX
2,CUP,PAN
2,CULTIVATE,SPLIT
2,CULTIVATE,KILL
2,CULTIVATE,HOE
2,CULTIVATE,GARDEN
2,CULTIVATE,FIREWOOD
2,CULTIVATE,DRAW MILK
2,CULTIVATE,COME BACK
2,CULTIVATE,BREAK (DESTROY OR GET DESTROYED)
2,CUCUMBER,CANNON
2,CRY,WOMAN
2,CRY,TWIST
2,CRY,THIN (OF LEAF AND CLOTH)
2,CRY,SORE
2,CRY,SKY
2,CRY,SEED
2,CRY,SEA
2,CRY,NO
2,CRY,MOON
2,CRY,KILL
2,CRY,HICCOUGH
2,CRY,HE OR SHE OR IT
2,CRY,HE OR SHE
2,CRY,GREEN
2,CRY,FREEZE
2,CRY,FORTRESS
2,CRY,FOOT
2,CRY,FIRE
2,CRY,DOG
2,CRY,DIE
2,CRY,CHILD
2,CRY,CALL
2,CRY,BLOOD
2,CRY,BIRD
2,CRY,BE HUNGRY
2,CROWD,HOW MANY PIECES
2,CROWD,BUNCH
2,CROW (VERB),OWE
2,CROW,HEADBAND OR HEADDRESS
2,CROUCH,CRY
2,CROUCH,CRAWL OR CREEP
2,CROSS,SCAR
2,CROSS,OMEN
2,CROSS,HANG UP
2,CROSS,BEAM
2,CROOKED,WALL (OF HOUSE)
2,CROOKED,SLANTED
2,CROOKED,PENIS
2,CROOKED,PAIN
2,CROOKED,LEFT
2,CROOKED,FOLK SONG
2,CROOKED,COUGH
2,CROOKED,COLD
2,CROOKED,BETELNUT
2,CROCODILE,SPIN
2,CROCODILE,SEA
2,CROCODILE,ROTTEN
2,CROCODILE,PIG
2,CROCODILE,MANGO
2,CROCODILE,LEAF
2,CROCODILE,GRANDFATHER
2,CROCODILE,GRANDCHILD
2,CROCODILE,CAULIFLOWER
2,CROCODILE,CABBAGE
2,CRAWL,SACRIFICE
2,CRAWL,DONATE
2,COW,SNAKE
2,COW,PIG
2,COW,MEAT
2,COW,FORK
2,COW,DEER
2,COW,BIRD
2,COVER,WEAR
2,COVER,VEIL
2,COVER,TURN
2,COVER,SUCK
2,COVER,STRETCH
2,COVER,SEW
2,COVER,SEE
2,COVER,SACRIFICE
2,COVER,RUB
2,COVER,POUR
2,COVER,PILE UP
2,COVER,KILL
2,COVER,HEAD
2,COVER,FATHOM
2,COVER,EMBRACE
2,COVER,DEFEND
2,COVER,COOK (SOMETHING)
2,COVER,CLOAK
2,COVER,CHOOSE
2,COVER,CATCH
2,COUSIN,SIBLING'S CHILD
2,COUSIN,OLDER SIBLING
2,COURT,JUDGE
2,COUNTRY,SAND
2,COUNTRY,FRINGE
2,COUNTRY,END (OF TIME)
2,COUNTRY,END (OF SPACE)
2,COUNTRY,DAY (NOT NIGHT)
2,COUNTRY,BE ALIVE OR LIFE
2,COUNT (QUANTITY),SIZE (OF OBJECT)
2,COUNT,SMOOTH
2,COUNT,OLD
2,COUNT,NEEDLE (FOR SEWING)
2,COUNT,IMITATE
2,COUNT,FULL
2,COUNT,FLY (MOVE THROUGH AIR)
2,COUNT,EXPLAIN
2,COUNT,DRY
2,COUNT,CUT (WITH KNIFE)
2,COUNT,CHOP
2,COUNT,CHOOSE
2,COUNT,BAT
2,COUGH,YES
2,COUGH,USE (VERB)
2,COUGH,RESEMBLE
2,COUGH,ONE
2,COUGH,NECK
2,COUGH,MOON
2,COUGH,BODY
2,COTTON,YELLOW
2,COTTON,SILK
2,COTTON,SHEEP
2,CORRECT (RIGHT),OPEN (STATE)
2,CORPSE,SWELL
2,CORPSE,FIREWOOD
2,CORPSE,DEMON
2,CORNER,BRASS INSTRUMENT (HORN OR TRUMPET)
2,COPPER,BUD
2,COOKED RICE,MEAT
2,COOKED RICE,COLD
2,COOKED,YOU (OBLIQUE CASE OF YOU)
2,COOKED,YOU
2,COOKED,TWO
2,COOKED,TURBID
2,COOKED,TALK
2,COOKED,SORE
2,COOKED,SAME-SEX OLDER SIBLING
2,COOKED,SALT
2,COOKED,ROAST (SOMETHING)
2,COOKED,PLANT (VEGETATION)
2,COOKED,KILL
2,COOKED,HERE
2,COOKED,GROUND
2,COOKED,FRUIT
2,COOKED,FIRE
2,COOKED,FELL (A TREE)
2,COOKED,DIG
2,COOKED,CUT DOWN
2,COOKED,CUT
2,COOKED,COCONUT
2,COOKED,BOIL
2,COOKED,BLOW (WITH MOUTH)
2,COOKED,BLACK
2,COOKED,BELLY
2,COOKED,BAMBOO
2,COOK (SOMETHING),TUMBLE (FALL DOWN)
2,COOK (SOMETHING),TRAVERSE
2,COOK (SOMETHING),STIR FRY
2,COOK (SOMETHING),STEAL
2,COOK (SOMETHING),SQUEEZE
2,COOK (SOMETHING),SHIVER
2,COOK (SOMETHING),SHARPEN (SOMETHING)
2,COOK (SOMETHING),SCRATCH
2,COOK (SOMETHING),SACRIFICE
2,COOK (SOMETHING),RIPEN
2,COOK (SOMETHING),RESEMBLE
2,COOK (SOMETHING),REPAIR
2,COOK (SOMETHING),RAINING OR RAIN
2,COOK (SOMETHING),PILE UP
2,COOK (SOMETHING),OWE
2,COOK (SOMETHING),MAKE DRY
2,COOK (SOMETHING),HE OR SHE OR IT
2,COOK (SOMETHING),GOLD
2,COOK (SOMETHING),FRY
2,COOK (SOMETHING),FILL
2,COOK (SOMETHING),FAN (OBJECT)
2,COOK (SOMETHING),DRY UP
2,COOK (SOMETHING),DRAW MILK
2,COOK (SOMETHING),DRAW (WATER)
2,COOK (SOMETHING),DONATE
2,COOK (SOMETHING),DIMINISH
2,COOK (SOMETHING),DIG
2,COOK (SOMETHING),CRAWL
2,COOK (SOMETHING),COME BACK
2,COOK (SOMETHING),ASK (REQUEST)
2,COOK (SOMETHING),ABUSE
2,CONVERSATION,MESSAGE
2,CONVERSATION,CHAT (WITH SOMEBODY)
2,CONNECT,ADD
2,CONDEMN,REFUSE
2,CONCEIVE,IDEA
2,COMMAND,DRAW MILK
2,COMMAND,ALLOW OR PERMIT
2,COME BACK,WINNOWING
2,COME BACK,TURN
2,COME BACK,TUMBLE (FALL DOWN)
2,COME BACK,TRAVERSE
2,COME BACK,STRAIN
2,COME BACK,SQUEEZE
2,COME BACK,SPREAD OUT
2,COME BACK,SPLIT
2,COME BACK,SHIVER
2,COME BACK,SACRIFICE
2,COME BACK,ROAST (SOMETHING)
2,COME BACK,RIPEN
2,COME BACK,RESEMBLE
2,COME BACK,PLAIT OR BRAID OR WEAVE
2,COME BACK,PAINTING
2,COME BACK,GET WET
2,COME BACK,FAT (OBESE)
2,COME BACK,FAN (OBJECT)
2,COME BACK,DRY UP
2,COME BACK,DRAW MILK
2,COME BACK,DONATE
2,COME BACK,DIMINISH
2,COME BACK,DIE
2,COME BACK,CRAWL
2,COME BACK,BLUE
2,COME BACK,ABUSE
2,COME,YOUR (SINGULAR)
2,COME,WORK (LABOUR)
2,COME,WHITE
2,COME,WHERE
2,COME,WEAVE
2,COME,VOMIT
2,COME,TIGER
2,COME,THIS
2,COME,THEIR
2,COME,TAIL
2,COME,SICK
2,COME,SHADOW
2,COME,PULL
2,COME,OLDER SISTER
2,COME,OLD (AGED)
2,COME,NOT
2,COME,NOSE
2,COME,MOTHER
2,COME,MONTH
2,COME,MAN
2,COME,LUNG
2,COME,LEAVE
2,COME,LEARN
2,COME,LAUGH
2,COME,KILL
2,COME,I
2,COME,HEAR
2,COME,HEADGEAR
2,COME,HAPPEN
2,COME,GROW
2,COME,GOOD
2,COME,GHOST
2,COME,FILL
2,COME,FATHER
2,COME,FAT (ORGANIC SUBSTANCE)
2,COME,EMERGE (APPEAR)
2,COME,DRUM
2,COME,DRIVE
2,COME,DRINK
2,COME,BUILD
2,COME,BRACELET
2,COME,AT
2,COMB (VERB),SIT DOWN
2,COMB (VERB),GO DOWN (DESCEND)
2,COMB (VERB),DROP
2,COMB,SEVEN
2,COMB,SCRAPE
2,COMB,RAKE
2,COMB,FLY (MOVE THROUGH AIR)
2,COLLARBONE,FORK
2,COLLAR,PLOUGH
2,COLLAR,BEAD
2,COLD (OF WEATHER),COLD (CHILL)
2,COLD,WOOD
2,COLD,DAMP
2,COLD,BEAM
2,COCONUT,YOUR (SINGULAR)
2,COCONUT,TREE
2,COCONUT,THAT
2,COCONUT,SUGAR CANE
2,COCONUT,RED
2,COCONUT,PALM TREE
2,COCONUT,MY
2,COCONUT,MEAT
2,COCONUT,LIME (FRUIT)
2,COCONUT,HERE
2,COCONUT,HE OR SHE OR IT
2,COCONUT,HAMMER
2,COCONUT,EGG
2,COCONUT,EAT
2,COCONUT,CLOUD
2,COCONUT,BELLY
2,COCONUT,BE ALIVE
2,COCONUT,BANANA
2,COCKROACH,SIEVE OR STRAIN
2,COCKROACH,DONKEY
2,COAT,SKIRT
2,COAT,BLANKET
2,COARSE,INHALE
2,CLUB,SPEAR
2,CLUB,PLOUGH
2,CLUB,BOW
2,CLUB,BONE
2,CLUB,ARM
2,CLOUD,YELLOW
2,CLOUD,TAIL
2,CLOUD,RAINING OR RAIN
2,CLOUD,RAINBOW
2,CLOUD,PINE
2,CLOUD,NOSE
2,CLOUD,LEAF
2,CLOUD,HOW MANY PIECES
2,CLOUD,HEAVEN
2,CLOUD,HARMATTAN
2,CLOUD,EGG
2,CLOUD,CLOUDY
2,CLOUD,BELLY
2,CLOUD,ABOVE
2,CLOTHING (CLASSIFIER),GRAZE
2,CLOTHING (CLASSIFIER),EGG (CLASSIFIER)
2,CLOTHING (CLASSIFIER),BOAT
2,CLOTHES,STEAL
2,CLOTHES,SARONG
2,CLOTHES,BLANKET
2,CLOTH,WASH
2,CLOTH,SPLIT
2,CLOTH,SAILCLOTH
2,CLOTH,RICE HUSK
2,CLOTH,FELT
2,CLOTH,DOOR
2,CLOTH,DAY (NOT NIGHT)
2,CLOTH,DAY (24 HOURS)
2,CLOTH,BLANKET
2,CLOTH,BARK
2,CLOSE (EYES),TWIST
2,CLOSE (EYES),SWELL
2,CLOSE (EYES),SCATTER (SEEDS)
2,CLOCK,DRUM
2,CLOCK,CUP
2,CLOCK,BOW
2,CLIMB,RAKE
2,CLIMB,KILL
2,CLIMB,HANG UP
2,CLIMB,FORGET
2,CLIMB,FOLLOW
2,CLIMB,FLESH OR MEAT
2,CLIMB,CRY
2,CLIMB,COME
2,CLIMB,ANUS
2,CLIFF,BUD
2,CLEVER,NOBLE
2,CLEVER,LEARN
2,CLEVER,DEXTEROUS
2,CLEVER,CUNNING
2,CLEAR,WHITE
2,CLEAR,TRY
2,CLEAR,HE OR SHE OR IT
2,CLEAR,EASY
2,CLEAN (SOMETHING),RINSE
2,CLEAN,WIPE
2,CLEAN,SWEEP
2,CLEAN,RUB
2,CLEAN,MOON
2,CLEAN,MONTH
2,CLEAN,IRON
2,CLEAN,GRANDSON
2,CLEAN,CULTIVATE
2,CLEAN,CLEAN (SOMETHING)
2,CLEAN,ANIMAL
2,CLAY,SMOKE (INHALE)
2,CLAY,SMOKE (EXHAUST)
2,CLAY,POT
2,CLAY,PAINT (PIGMENTS)
2,CLAY,MORTAR BINDER
2,CLAY,MEAT
2,CLAY,MAINLAND
2,CLAY,FLESH
2,CLAW,TONGS
2,CLAW,THUMB
2,CLAW,SCATTER (SEEDS)
2,CLAW,KILL
2,CLAW,HUNGER
2,CLAW,FOREHEAD
2,CLAW,FOR A LONG TIME
2,CLAW,FIVE
2,CLAW,BEAD
2,CLAN,TREE TRUNK
2,CITRUS FRUIT,FORK
2,CITIZEN,FAMILY
2,CIRCLE,SPIN
2,CIRCLE,SAUSAGE
2,CIRCLE,NOOSE
2,CIRCLE,FRUIT
2,CIRCLE,BOW
2,CIRCLE,BELT
2,CIRCLE,AGE
2,CHOPSTICKS,IN
2,CHOPSTICKS,BREAK (DESTROY OR GET DESTROYED)
2,CHOP (INTO PIECES),SHEAR
2,CHOP (INTO PIECES),CHIN
2,CHOP,YES
2,CHOP,FATHER'S BROTHER
2,CHOOSE,WIPE
2,CHOOSE,WEAR
2,CHOOSE,TURN
2,CHOOSE,THREE
2,CHOOSE,SWEEP
2,CHOOSE,STIR
2,CHOOSE,SPEAK
2,CHOOSE,SOAP
2,CHOOSE,SLEEP
2,CHOOSE,SING
2,CHOOSE,SIEVE OR STRAIN
2,CHOOSE,SHAVE
2,CHOOSE,SCRAPE
2,CHOOSE,RICE PLANT
2,CHOOSE,RESCUE
2,CHOOSE,POUR
2,CHOOSE,PILE UP
2,CHOOSE,PICK
2,CHOOSE,MIX
2,CHOOSE,LEG
2,CHOOSE,LAME
2,CHOOSE,HUNT
2,CHOOSE,HATE
2,CHOOSE,GUESS
2,CHOOSE,FOOT
2,CHOOSE,FASTEN
2,CHOOSE,CALL BY NAME
2,CHOOSE,BURY
2,CHONTA PALM,CHIEFTAIN
2,CHOKE,WASH
2,CHOKE,TWO
2,CHOKE,TIE
2,CHOKE,TEN
2,CHOKE,HANG UP
2,CHOKE,FOOT (MEASURE)
2,CHOKE,FILL
2,CHISEL,STAB TO DEATH
2,CHISEL,HOLLOW OUT
2,CHIN,SMOKE (EXHAUST)
2,CHIN,SHIN
2,CHIN,HIS (GENITIVE OF HE)
2,CHIMNEY,BASKET
2,CHILI PEPPER,NO
2,CHILI PEPPER,GARLIC
2,CHILD (YOUNG HUMAN),YOUNG WOMAN
2,CHILD (DESCENDANT),SIBLING'S CHILD
2,CHIEFTAIN,UP
2,CHICKEN (CLASSIFIER),STICK (CLASSIFIER)
2,CHICKEN (CLASSIFIER),EGG (CLASSIFIER)
2,CHICKEN,STICK (CLASSIFIER)
2,CHICKEN,SMOKE (EXHAUST)
2,CHICKEN,SHORE
2,CHICKEN,SCRATCH
2,CHICKEN,EGG
2,CHICKEN,BEE
2,CHEW,WIN
2,CHEW,TRANSIT
2,CHEW,BRAID (VERB) OR WEAVE (BASKET)
2,CHEW,BOW
2,CHEST,UDDER
2,CHEST,SUCK
2,CHEST,NIPPLE
2,CHEST,MILK
2,CHEST,CROW
2,CHEST,BREAK (DESTROY OR GET DESTROYED)
2,CHEST,BONE
2,CHEST,BODY
2,CHEESE,QUEEN
2,CHEESE,KING
2,CHEEK,TEMPLES
2,CHEEK,DRAW (WATER)
2,CHECK,CARE FOR
2,CHEAP,TRUE
2,CHEAP,GOOD
2,CHEAP,FEW
2,CHEAP,ENOUGH
2,CHEAP,DOWN OR BELOW
2,CHARCOAL,WALK (CLASSIFIER)
2,CHARCOAL,SPICY
2,CHARCOAL,SNAIL
2,CHARCOAL,HUNTER
2,CHARCOAL,"DWELL (LIVE, RESIDE)"
2,CHARCOAL,DRY UP
2,CHARCOAL,BLACK
2,CHANGE,WEAVE
2,CHANGE,WANT
2,CHANGE,TRY
2,CHANGE,TRAVERSE
2,CHANGE,SWEEP
2,CHANGE,SUCK
2,CHANGE,STIR
2,CHANGE,STEAL
2,CHANGE,SQUEEZE
2,CHANGE,SPREAD OUT
2,CHANGE,SPLIT
2,CHANGE,SPEAK
2,CHANGE,SHIVER
2,CHANGE,SHARPEN (SOMETHING)
2,CHANGE,SEW
2,CHANGE,SCATTER (SEEDS)
2,CHANGE,SAY
2,CHANGE,SACRIFICE
2,CHANGE,ROAST (SOMETHING)
2,CHANGE,RIPEN
2,CHANGE,RESEMBLE
2,CHANGE,PULL
2,CHANGE,POUR
2,CHANGE,PISS
2,CHANGE,PINCH
2,CHANGE,MIX
2,CHANGE,MAIZE
2,CHANGE,LOOK FOR
2,CHANGE,LEAD (GUIDE)
2,CHANGE,IMITATE
2,CHANGE,HEAR
2,CHANGE,FAT (OBESE)
2,CHANGE,FAN (OBJECT)
2,CHANGE,DRY UP
2,CHANGE,DRAW MILK
2,CHANGE,DONATE
2,CHANGE,DIVORCE
2,CHANGE,DIMINISH
2,CHANGE,DIE
2,CHANGE,DARE
2,CHANGE,CUT
2,CHANGE,CRAWL
2,CHANGE,COOK (SOMETHING)
2,CHANGE,CEASE
2,CHANGE,CARRY PERSON ON BACK
2,CHANGE,BURNING
2,CHANGE,BRAID
2,CHANGE,BETRAY
2,CHANGE,ABUSE
2,CHAIR,NEST
2,CERTAIN,HOLY
2,CERTAIN,FORTRESS
2,CENTIPEDE,WORM
2,CENTIPEDE,SPIDER
2,CENTER OR MIDDLE,TRAP (CATCH)
2,CEASE,WEAVE
2,CEASE,WANT
2,CEASE,TUMBLE (FALL DOWN)
2,CEASE,TRY
2,CEASE,TRAVERSE
2,CEASE,SURRENDER
2,CEASE,SUCK
2,CEASE,STUTTER
2,CEASE,STEAL
2,CEASE,SQUEEZE
2,CEASE,SPREAD OUT
2,CEASE,SPEAK
2,CEASE,SHIVER
2,CEASE,SHARPEN (SOMETHING)
2,CEASE,SEW
2,CEASE,SEE
2,CEASE,SCATTER (SEEDS)
2,CEASE,SAY
2,CEASE,SACRIFICE
2,CEASE,ROAST (SOMETHING)
2,CEASE,RIPEN
2,CEASE,QUIET
2,CEASE,PULL
2,CEASE,PISS
2,CEASE,PINCH
2,CEASE,LAND (DESCEND)
2,CEASE,IMITATE
2,CEASE,HALT (STOP)
2,CEASE,FAT (OBESE)
2,CEASE,FAN (OBJECT)
2,CEASE,"DWELL (LIVE, RESIDE)"
2,CEASE,DROP (SOMETHING)
2,CEASE,DRAW MILK
2,CEASE,DONATE
2,CEASE,DIE (FROM ACCIDENT)
2,CEASE,CRAWL
2,CEASE,COOK (SOMETHING)
2,CEASE,CARRY PERSON ON BACK
2,CEASE,ABUSE
2,CAVE,TWIST
2,CAVE,SPRING OR WELL
2,CAVE,SPIT
2,CAVE,HOLLOW OUT
2,CAVE,HIS OR HER
2,CAVE,FLAME
2,CAVE,CONGEE
2,CAVE,BUY
2,CAVE,BORE
2,CAVE,BEARD
2,CAUSE,YOU
2,CAUSE,TREE TRUNK
2,CAUSE,SAY
2,CAUSE,NO
2,CAUSE,BEGET
2,CATTLE,SONG
2,CATTLE,HORN (ANATOMY)
2,CATTLE,GRAIN
2,CATTLE,BUFFALO
2,CATTLE,ANIMAL OR MEAT
2,CATCH,SOW SEEDS
2,CATCH,END (OF SPACE)
2,CAT,SNAKE
2,CAT,PUMA
2,CAT,KING
2,CAT,FARM
2,CAT,BOAT
2,CAST,IRON
2,CAST,FORGE
2,CARVE,SAW
2,CART,MACHINE
2,CART,BUS
2,CARRY PERSON ON BACK,TUMBLE (FALL DOWN)
2,CARRY PERSON ON BACK,TRAVERSE
2,CARRY PERSON ON BACK,STEAL
2,CARRY PERSON ON BACK,SQUEEZE
2,CARRY PERSON ON BACK,SPREAD OUT
2,CARRY PERSON ON BACK,SHIVER
2,CARRY PERSON ON BACK,SHARPEN (SOMETHING)
2,CARRY PERSON ON BACK,SACRIFICE
2,CARRY PERSON ON BACK,ROAST (SOMETHING)
2,CARRY PERSON ON BACK,RIPEN
2,CARRY PERSON ON BACK,RESEMBLE
2,CARRY PERSON ON BACK,FAT (OBESE)
2,CARRY PERSON ON BACK,FAN (OBJECT)
2,CARRY PERSON ON BACK,DRY UP
2,CARRY PERSON ON BACK,DRAW MILK
2,CARRY PERSON ON BACK,DONATE
2,CARRY PERSON ON BACK,DO
2,CARRY PERSON ON BACK,DIMINISH
2,CARRY PERSON ON BACK,CUT
2,CARRY PERSON ON BACK,CRAWL
2,CARRY PERSON ON BACK,COOK (SOMETHING)
2,CARRY PERSON ON BACK,COME BACK
2,CARRY PERSON ON BACK,ABUSE
2,CARRY ON BACK,SAND
2,CARRY ON BACK,RAMIE
2,CARRY ON BACK,MY
2,CARRY,WEIGH
2,CARRY,WASH
2,CARRY,WANT
2,CARRY,TUMBLE (FALL DOWN)
2,CARRY,TRY
2,CARRY,TRAVERSE
2,CARRY,TOOTH
2,CARRY,SWEEP
2,CARRY,SUCK
2,CARRY,STIR
2,CARRY,SQUEEZE
2,CARRY,SPREAD OUT
2,CARRY,SPLIT
2,CARRY,SPEAK
2,CARRY,SIT
2,CARRY,SICK
2,CARRY,SHIVER
2,CARRY,SHARPEN (SOMETHING)
2,CARRY,SEE
2,CARRY,SCATTER (SEEDS)
2,CARRY,SAY
2,CARRY,SACRIFICE
2,CARRY,RUB
2,CARRY,ROAST (SOMETHING)
2,CARRY,RIPEN
2,CARRY,RAINING OR RAIN
2,CARRY,PREGNANT
2,CARRY,POUND
2,CARRY,PISS
2,CARRY,PINCH
2,CARRY,OWE
2,CARRY,OPEN
2,CARRY,NEAR
2,CARRY,MY
2,CARRY,MIX
