distance,concept1,concept2,#lan,relation
7.164041519165039,love,praise,2,EtymologicallyRelatedTo
7.166624069213867,earth,ground,69,RelatedTo
7.166624069213867,ground,earth,2,AtLocation,RelatedTo
7.166624069213867,ground,earth,2,AtLocation,RelatedTo
7.1672892570495605,place,floor,5,RelatedTo
7.167330741882324,person,daughter,2,RelatedTo
7.168017864227295,pig,pork,4,RelatedTo
7.168102741241455,pig,meat,8,RelatedTo
7.172176361083984,people,child,2,RelatedTo
7.1731276512146,clothes,coat,14,RelatedTo
7.173368453979492,eagle,hawk,32,RelatedTo
7.178689479827881,top,above,5,RelatedTo
7.1834611892700195,stallion,horse,27,RelatedTo
7.183643341064453,bury,grave,3,RelatedTo
7.184439182281494,father,god,2,RelatedTo
7.186021327972412,ripe,ripen,22,DerivedFrom
7.186309814453125,lie,deceit,42,RelatedTo
7.186892509460449,bee,honey,31,RelatedTo
7.189269065856934,thought,memory,5,RelatedTo
7.190409183502197,weather,storm,4,RelatedTo
7.190793991088867,guard,protect,11,RelatedTo
7.194591522216797,light,fire,17,RelatedTo
7.196237564086914,push,press,18,RelatedTo
7.1964569091796875,difficult,heavy,52,RelatedTo
7.197219371795654,urge,drive,6,RelatedTo
7.197732448577881,town,country,13,Antonym,DistinctFrom,RelatedTo
7.197732448577881,town,country,13,Antonym,DistinctFrom,RelatedTo
7.197732448577881,town,country,13,Antonym,DistinctFrom,RelatedTo
7.202232837677002,tree,wood,348,AtLocation,MadeOf,RelatedTo
7.202232837677002,tree,wood,348,AtLocation,MadeOf,RelatedTo
7.202232837677002,tree,wood,348,AtLocation,MadeOf,RelatedTo
7.2026591300964355,bed,blanket,2,RelatedTo
7.207363128662109,bite,sting,7,RelatedTo
7.209587574005127,bright,moon,2,RelatedTo
7.2098870277404785,touch,rub,2,RelatedTo
7.2118611335754395,shovel,spade,123,RelatedTo
7.2121195793151855,country,land,205,AtLocation,RelatedTo
7.2121195793151855,country,land,205,AtLocation,RelatedTo
7.213141441345215,high,top,11,RelatedTo
7.213505744934082,tree,fruit,3,AtLocation
7.2230401039123535,tiger,leopard,11,RelatedTo
7.225751876831055,water,sea,5,MadeOf,RelatedTo
7.225751876831055,water,sea,5,MadeOf,RelatedTo
7.226280212402344,yard,fence,8,RelatedTo
7.228019714355469,bad,evil,52,HasProperty,RelatedTo
7.228019714355469,bad,evil,52,HasProperty,RelatedTo
7.230424404144287,light,eye,2,RelatedTo
7.2321953773498535,ready,ripe,3,RelatedTo
7.232565879821777,walk,road,7,RelatedTo
7.233192443847656,fight,cut,2,RelatedTo
7.233192443847656,fight,cut,3,RelatedTo
7.2373809814453125,cloth,dress,12,RelatedTo
7.237597942352295,cut,chop,11,RelatedTo
7.237597942352295,cut,chop,127,RelatedTo
7.238367080688477,quarrel,fight,38,RelatedTo
7.242511749267578,tired,fatigue,13,RelatedTo
7.242802143096924,head,forehead,7,DerivedFrom
7.243929386138916,have,owe,2,Antonym
7.24609375,mule,horse,6,Antonym,RelatedTo
7.24609375,mule,horse,6,Antonym,RelatedTo
7.248133659362793,warm,heat,5,HasProperty,RelatedTo
7.248133659362793,warm,heat,5,HasProperty,RelatedTo
7.248403072357178,vagina,clitoris,3,PartOf
7.2516913414001465,small,boy,2,RelatedTo
7.252417087554932,food,fish,2,Desires,RelatedTo
7.252417087554932,food,fish,2,Desires,RelatedTo
7.252823352813721,skin,bone,2,Antonym,RelatedTo
7.252823352813721,skin,bone,2,Antonym,RelatedTo
7.255286693572998,story,news,5,RelatedTo
7.256492614746094,strength,power,2,RelatedTo
7.256817817687988,hot,drink,3,RelatedTo
7.263177394866943,wrong,evil,5,RelatedTo
7.266817092895508,skin,body,28,RelatedTo
7.271246433258057,law,right,4,RelatedTo
7.271489143371582,bottom,floor,10,RelatedTo
7.273958683013916,water,ground,4,Antonym
7.2778801918029785,man,freeman,4,DerivedFrom
7.279957294464111,chicken,egg,2,Antonym,AtLocation,CreatedBy,DistinctFrom,RelatedTo
7.279957294464111,chicken,egg,2,Antonym,AtLocation,CreatedBy,DistinctFrom,RelatedTo
7.279957294464111,chicken,egg,2,Antonym,AtLocation,CreatedBy,DistinctFrom,RelatedTo
7.279957294464111,chicken,egg,2,Antonym,AtLocation,CreatedBy,DistinctFrom,RelatedTo
7.279957294464111,chicken,egg,2,Antonym,AtLocation,CreatedBy,DistinctFrom,RelatedTo
7.279957294464111,chicken,egg,2,Antonym,AtLocation,CreatedBy,DistinctFrom,RelatedTo
7.279957294464111,chicken,egg,2,Antonym,AtLocation,CreatedBy,DistinctFrom,RelatedTo
7.279957294464111,chicken,egg,2,Antonym,AtLocation,CreatedBy,DistinctFrom,RelatedTo
7.279957294464111,chicken,egg,2,Antonym,AtLocation,CreatedBy,DistinctFrom,RelatedTo
7.279957294464111,chicken,egg,2,Antonym,AtLocation,CreatedBy,DistinctFrom,RelatedTo
7.280510425567627,north,up,6,RelatedTo
7.280648231506348,debt,owe,17,RelatedTo
7.284229755401611,do,die,2,EtymologicallyRelatedTo
7.28575325012207,shout,call,77,RelatedTo
7.29177188873291,canoe,boat,181,RelatedTo
7.29518985748291,insect,ant,2,IsA,RelatedTo
7.29518985748291,insect,ant,2,IsA,RelatedTo
7.29871940612793,fight,attack,2,RelatedTo
7.299531936645508,move,flow,3,RelatedTo
7.306812763214111,room,wall,4,AtLocation,RelatedTo
7.306812763214111,room,wall,4,AtLocation,RelatedTo
7.308724403381348,face,neck,2,RelatedTo
7.309760093688965,bite,chew,29,RelatedTo
7.310575008392334,face,cheek,18,RelatedTo
7.31315279006958,divide,cut,5,RelatedTo
7.313683986663818,forest,tree,17,PartOf,RelatedTo
7.313683986663818,forest,tree,17,PartOf,RelatedTo
7.31529426574707,stool,chair,17,Antonym,EtymologicallyRelatedTo,IsA,RelatedTo
7.31529426574707,stool,chair,17,Antonym,EtymologicallyRelatedTo,IsA,RelatedTo
7.31529426574707,stool,chair,17,Antonym,EtymologicallyRelatedTo,IsA,RelatedTo
7.31529426574707,stool,chair,17,Antonym,EtymologicallyRelatedTo,IsA,RelatedTo
7.315396785736084,calf,cow,4,RelatedTo
7.315407752990723,snow,frost,6,RelatedTo
7.317659378051758,speech,language,39,RelatedTo
7.319064140319824,sky,sun,16,RelatedTo
7.323501110076904,female,girl,3,RelatedTo
7.325808048248291,defend,guard,10,RelatedTo
7.325955867767334,water,drink,9,RelatedTo
7.33014440536499,wool,sheep,8,HasA,RelatedTo
7.33014440536499,wool,sheep,8,HasA,RelatedTo
7.33056116104126,sun,moon,38,Antonym,DistinctFrom,RelatedTo
7.33056116104126,sun,moon,38,Antonym,DistinctFrom,RelatedTo
7.33056116104126,sun,moon,38,Antonym,DistinctFrom,RelatedTo
7.332036018371582,family,sibling,3,AtLocation
7.334158420562744,cold,ice,4,HasProperty,RelatedTo,UsedFor
7.334158420562744,cold,ice,4,HasProperty,RelatedTo,UsedFor
7.334158420562744,cold,ice,4,HasProperty,RelatedTo,UsedFor
7.334158420562744,ice,cold,2,RelatedTo
7.334325313568115,flash,lightning,4,RelatedTo
7.334500789642334,bark,tree,3,RelatedTo
7.334812641143799,lightning,storm,2,RelatedTo
7.33515739440918,road,line,2,RelatedTo
7.336906909942627,red,color,2,RelatedTo
7.3378119468688965,swallow,drink,8,HasFirstSubevent,HasLastSubevent,HasPrerequisite,RelatedTo
7.3378119468688965,swallow,drink,8,HasFirstSubevent,HasLastSubevent,HasPrerequisite,RelatedTo
7.3378119468688965,swallow,drink,8,HasFirstSubevent,HasLastSubevent,HasPrerequisite,RelatedTo
7.3378119468688965,swallow,drink,8,HasFirstSubevent,HasLastSubevent,HasPrerequisite,RelatedTo
7.345448017120361,eyelid,eyebrow,8,RelatedTo
7.348845481872559,flour,dough,28,RelatedTo
7.349127769470215,sky,day,5,RelatedTo
7.349127769470215,sky,day,15,RelatedTo
7.349299430847168,sour,fruit,2,HasProperty
7.349935531616211,speak,lie,2,HasPrerequisite,RelatedTo
7.349935531616211,speak,lie,2,HasPrerequisite,RelatedTo
7.351071834564209,defeat,surrender,3,RelatedTo
7.354182243347168,swim,dive,9,HasLastSubevent,MotivatedByGoal,RelatedTo
7.354182243347168,swim,dive,9,HasLastSubevent,MotivatedByGoal,RelatedTo
7.354182243347168,swim,dive,9,HasLastSubevent,MotivatedByGoal,RelatedTo
7.362209320068359,regret,cry,4,EtymologicallyRelatedTo
7.363094329833984,loud,bright,4,RelatedTo
7.365115165710449,skull,head,22,RelatedTo
7.368204593658447,bad,wound,2,RelatedTo
7.370049953460693,vegetables,harvest,2,RelatedTo
7.37086296081543,boundary,border,3,RelatedTo
7.371548175811768,time,meal,4,RelatedTo
7.373971939086914,river,lake,15,DistinctFrom,RelatedTo
7.373971939086914,river,lake,15,DistinctFrom,RelatedTo
7.375084400177002,edge,coast,3,IsA,RelatedTo
7.375084400177002,edge,coast,3,IsA,RelatedTo
7.377985954284668,tree,leaf,3,AtLocation,LocatedNear,PartOf,RelatedTo
7.377985954284668,tree,leaf,3,AtLocation,LocatedNear,PartOf,RelatedTo
7.377985954284668,tree,leaf,3,AtLocation,LocatedNear,PartOf,RelatedTo
7.377985954284668,tree,leaf,3,AtLocation,LocatedNear,PartOf,RelatedTo
7.381030559539795,food,beverage,4,Antonym,RelatedTo
7.381030559539795,food,beverage,4,Antonym,RelatedTo
7.383391380310059,heavy,weight,2,RelatedTo
7.385387897491455,pain,ache,4,RelatedTo
7.388174533843994,snow,cold,3,RelatedTo
7.391252040863037,dough,bread,2,MadeOf,RelatedTo
7.391252040863037,dough,bread,2,MadeOf,RelatedTo
7.391443729400635,meal,table,7,RelatedTo
7.3922882080078125,hear,ear,10,CapableOf
7.392768383026123,mouth,face,13,Antonym,RelatedTo
7.392768383026123,mouth,face,13,Antonym,RelatedTo
7.393331050872803,man,male,44,RelatedTo
7.393331050872803,man,male,47,RelatedTo
7.399521827697754,insect,spider,2,RelatedTo
7.400721073150635,tide,time,2,EtymologicallyRelatedTo
7.401526927947998,lend,debt,2,Antonym
7.402379512786865,woman,queen,2,RelatedTo
7.403703212738037,sing,music,2,CausesDesire,RelatedTo
7.403703212738037,sing,music,2,CausesDesire,RelatedTo
7.4039692878723145,burn,smoke,3,RelatedTo
7.404428005218506,forest,wood,18,RelatedTo
7.404638290405273,sweet,candy,2,IsA,RelatedTo
7.404638290405273,sweet,candy,2,IsA,RelatedTo
7.411317348480225,water,lake,11,HasA,RelatedTo
7.411317348480225,water,lake,11,HasA,RelatedTo
7.412854194641113,sand,shore,21,RelatedTo
7.414753437042236,midday,lunch,11,RelatedTo
7.415037155151367,sheep,lamb,22,RelatedTo
7.42380428314209,body,nose,3,PartOf,RelatedTo
7.42380428314209,body,nose,3,PartOf,RelatedTo
7.4245805740356445,place,bed,4,IsA,RelatedTo
7.4245805740356445,place,bed,4,IsA,RelatedTo
7.424810886383057,sweet,gentle,2,RelatedTo
7.426654815673828,belly,stomach,90,RelatedTo
7.428328514099121,god,lord,2,RelatedTo
7.430134296417236,go,boat,2,RelatedTo
7.431563854217529,eat,chew,8,RelatedTo
7.433509826660156,person,animal,6,Antonym,DistinctFrom
7.433509826660156,person,animal,6,Antonym,DistinctFrom
7.435181617736816,big,city,2,RelatedTo
7.4356207847595215,pour,fill,3,RelatedTo
7.441741943359375,fog,smoke,26,RelatedTo
7.441766262054443,water,sand,2,Antonym,RelatedTo
7.441766262054443,water,sand,2,Antonym,RelatedTo
7.444835662841797,mouth,lip,119,AtLocation,RelatedTo
7.444835662841797,mouth,lip,119,AtLocation,RelatedTo
7.4466071128845215,thing,animal,6,RelatedTo
7.447853088378906,move,ride,3,RelatedTo
7.4483747482299805,strong,power,2,RelatedTo
7.452230930328369,food,fruit,2,RelatedTo
7.457043170928955,finger,ring,4,AtLocation,RelatedTo,UsedFor
7.457043170928955,finger,ring,4,AtLocation,RelatedTo,UsedFor
7.457043170928955,finger,ring,4,AtLocation,RelatedTo,UsedFor
7.459258556365967,rabbit,hare,18,RelatedTo
7.459842681884766,tree,twig,2,RelatedTo
7.462708950042725,people,family,5,IsA,RelatedTo
7.462708950042725,people,family,5,IsA,RelatedTo
7.470915794372559,table,plate,4,AtLocation,RelatedTo
7.470915794372559,table,plate,4,AtLocation,RelatedTo
7.475879192352295,day,weather,4,RelatedTo
7.475879192352295,day,weather,18,RelatedTo
7.4778218269348145,head,mother,2,RelatedTo
7.479821681976318,up,heaven,4,RelatedTo
7.481377124786377,light,candle,9,RelatedTo
7.4837775230407715,run,escape,10,RelatedTo
7.485500812530518,cure,medicine,6,RelatedTo
7.489407062530518,mirror,glass,61,RelatedTo
7.490856647491455,waist,belt,6,RelatedTo
7.493040561676025,near,narrow,2,EtymologicallyRelatedTo
7.495436668395996,place,chair,18,IsA,RelatedTo
7.495436668395996,place,chair,18,IsA,RelatedTo
7.496011734008789,grain,bread,2,RelatedTo
7.497033596038818,time,weather,51,RelatedTo
7.499407768249512,thin,lean,5,RelatedTo
7.499407768249512,thin,lean,19,RelatedTo
7.504454135894775,market,store,8,RelatedTo
7.506599426269531,blow,wind,31,RelatedTo
7.50907039642334,frost,hoarfrost,3,DerivedFrom
7.511005401611328,wide,field,3,RelatedTo
7.512645721435547,earth,world,69,DefinedAs,RelatedTo
7.512645721435547,earth,world,69,DefinedAs,RelatedTo
7.5137128829956055,small,child,11,RelatedTo
7.5137128829956055,small,child,20,RelatedTo
7.513786792755127,float,swim,86,RelatedTo
7.514815807342529,foot,hoof,3,RelatedTo
7.514883518218994,flame,smoke,3,RelatedTo
7.516535758972168,ground,space,4,Antonym
7.519974231719971,foot,shoe,2,AtLocation,LocatedNear,RelatedTo
7.519974231719971,foot,shoe,2,AtLocation,LocatedNear,RelatedTo
7.519974231719971,foot,shoe,2,AtLocation,LocatedNear,RelatedTo
7.521226406097412,yard,garden,9,AtLocation,EtymologicallyRelatedTo,RelatedTo
7.521226406097412,yard,garden,9,AtLocation,EtymologicallyRelatedTo,RelatedTo
7.521226406097412,yard,garden,9,AtLocation,EtymologicallyRelatedTo,RelatedTo
7.521661758422852,arm,branch,4,RelatedTo
7.5239577293396,dream,sleep,13,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,dream,sleep,13,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,dream,sleep,13,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,sleep,dream,3,HasFirstSubevent,HasPrerequisite,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,sleep,dream,3,HasFirstSubevent,HasPrerequisite,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,sleep,dream,3,HasFirstSubevent,HasPrerequisite,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,sleep,dream,3,HasFirstSubevent,HasPrerequisite,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,sleep,dream,3,HasFirstSubevent,HasPrerequisite,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,sleep,dream,26,HasFirstSubevent,HasPrerequisite,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,sleep,dream,26,HasFirstSubevent,HasPrerequisite,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,sleep,dream,26,HasFirstSubevent,HasPrerequisite,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,sleep,dream,26,HasFirstSubevent,HasPrerequisite,HasSubevent,MotivatedByGoal,RelatedTo
7.5239577293396,sleep,dream,26,HasFirstSubevent,HasPrerequisite,HasSubevent,MotivatedByGoal,RelatedTo
7.524183750152588,back,spine,18,PartOf
7.525983810424805,cry,sky,2,RelatedTo
7.527807235717773,bird,duck,3,RelatedTo
7.528234004974365,voice,song,3,RelatedTo
7.529930114746094,belly,navel,2,RelatedTo
7.53080940246582,put,pour,2,RelatedTo
7.532744407653809,female,mother,5,RelatedTo
7.534114360809326,punishment,fine,14,RelatedTo
7.537983417510986,insect,worm,35,RelatedTo
7.538185119628906,mountain,rock,2,AtLocation,RelatedTo
7.538185119628906,mountain,rock,2,AtLocation,RelatedTo
7.538802146911621,strength,person,2,Desires
7.540884494781494,bad,die,2,HasProperty
7.544576644897461,slave,servant,47,DistinctFrom,RelatedTo
7.544576644897461,slave,servant,47,DistinctFrom,RelatedTo
7.547101974487305,mat,rug,18,IsA,RelatedTo
7.547101974487305,mat,rug,18,IsA,RelatedTo
7.556491374969482,spoon,fork,4,DistinctFrom,RelatedTo
7.556491374969482,spoon,fork,4,DistinctFrom,RelatedTo
7.559879779815674,roll,tumble,5,RelatedTo
7.56179141998291,gap,distance,46,RelatedTo
7.562556266784668,silver,coin,18,RelatedTo
7.562817573547363,pig,piglet,2,IsA
7.563516616821289,old,wise,2,RelatedTo
7.568626880645752,mouth,saliva,3,AtLocation,LocatedNear
7.568626880645752,mouth,saliva,3,AtLocation,LocatedNear
7.569775581359863,comb,rake,2,RelatedTo
7.570703506469727,hole,well,2,RelatedTo
7.570930480957031,lock,key,29,RelatedTo
7.572629451751709,chicken,bird,41,RelatedTo
7.575753211975098,blood,bone,3,DistinctFrom
7.579627513885498,table,stool,2,RelatedTo
7.579650402069092,throw,cast,2,EtymologicallyRelatedTo
7.58028507232666,turtle,rabbit,2,Antonym
7.580516338348389,low,deep,5,RelatedTo
7.583273410797119,mainland,coast,2,Antonym
7.583882808685303,alcohol,beer,18,HasA,IsA,RelatedTo
7.583882808685303,alcohol,beer,18,HasA,IsA,RelatedTo
7.583882808685303,alcohol,beer,18,HasA,IsA,RelatedTo
7.585489273071289,voice,sing,2,RelatedTo
7.588554859161377,arrow,bullet,2,Antonym,RelatedTo
7.588554859161377,arrow,bullet,2,Antonym,RelatedTo
7.58855676651001,money,price,7,RelatedTo
7.589313983917236,skull,brain,2,AtLocation
7.591402053833008,place,space,34,RelatedTo
7.594919681549072,leaf,green,4,RelatedTo
7.596806049346924,bright,lightning,5,RelatedTo
7.598775386810303,count,number,3,RelatedTo
7.599940776824951,dark,evening,2,RelatedTo
7.600116729736328,tie,rope,12,CapableOf
7.601585865020752,mud,ground,3,RelatedTo
7.604252815246582,light,dawn,12,RelatedTo
7.604994773864746,rise,east,4,RelatedTo
7.605562210083008,arm,chair,3,RelatedTo
7.609745025634766,soldier,guard,2,RelatedTo
7.60992956161499,shore,land,2,RelatedTo
7.612723350524902,laugh,play,2,HasSubevent
7.614978790283203,knife,saw,2,RelatedTo
7.615460395812988,food,lunch,5,RelatedTo
7.616084098815918,beak,nose,30,RelatedTo
7.616229057312012,sky,fog,7,Antonym
7.616403102874756,fall,rain,2,RelatedTo
7.618887424468994,tree,fir,2,RelatedTo
7.619714260101318,clay,sand,3,RelatedTo
7.6218953132629395,dye,paint,4,RelatedTo
7.6218953132629395,dye,paint,77,RelatedTo
7.627242088317871,government,president,3,AtLocation,RelatedTo
7.627242088317871,government,president,3,AtLocation,RelatedTo
7.628154754638672,knot,noose,3,EtymologicallyRelatedTo,RelatedTo
7.628154754638672,knot,noose,3,EtymologicallyRelatedTo,RelatedTo
7.6317009925842285,stick,wood,20,RelatedTo
7.633424758911133,adobe,brick,15,RelatedTo
7.636595726013184,tree,root,7,AtLocation,RelatedTo
7.636595726013184,tree,root,7,AtLocation,RelatedTo
7.637213230133057,wide,thick,16,RelatedTo
7.637508869171143,dolphin,fish,3,RelatedTo
7.639690399169922,bird,fish,3,Antonym
7.644425392150879,hear,smell,12,Antonym,DistinctFrom
7.644425392150879,hear,smell,12,Antonym,DistinctFrom
7.644425392150879,hear,smell,22,Antonym,DistinctFrom
7.644425392150879,hear,smell,22,Antonym,DistinctFrom
7.644425392150879,smell,hear,3,DistinctFrom
7.645604133605957,animal,deer,3,IsA,RelatedTo
7.645604133605957,animal,deer,3,IsA,RelatedTo
7.645839691162109,stick,twig,2,RelatedTo
7.647678375244141,lake,ocean,8,AtLocation,RelatedTo
7.647678375244141,lake,ocean,8,AtLocation,RelatedTo
7.647830009460449,put,plant,5,RelatedTo
7.648787975311279,insect,snake,2,NotHasProperty
7.65142822265625,water,river,197,HasA,RelatedTo
7.65142822265625,water,river,197,HasA,RelatedTo
7.652909278869629,earth,land,159,AtLocation,PartOf,RelatedTo
7.652909278869629,earth,land,159,AtLocation,PartOf,RelatedTo
7.652909278869629,earth,land,159,AtLocation,PartOf,RelatedTo
7.654651641845703,edge,border,4,RelatedTo
7.654681205749512,hole,bore,79,RelatedTo
7.656307697296143,bite,itch,3,RelatedTo
7.659189701080322,mud,soil,2,RelatedTo
7.660292625427246,fowl,chicken,28,RelatedTo
7.662694454193115,male,husband,33,RelatedTo
7.665046215057373,cloth,wash,2,RelatedTo
7.667618751525879,round,circle,58,HasProperty,RelatedTo
7.667618751525879,round,circle,58,HasProperty,RelatedTo
7.671687126159668,dye,color,24,RelatedTo
7.67238712310791,side,cheek,2,RelatedTo
7.672794818878174,small,baby,8,RelatedTo
7.677873611450195,pain,punishment,3,RelatedTo
7.678201198577881,insect,wasp,3,IsA
7.679453372955322,leather,belt,3,RelatedTo
7.679677486419678,bow,crossbow,5,DerivedFrom
7.681052207946777,speak,mouth,2,UsedFor
7.681962013244629,black,night,10,HasProperty,RelatedTo
7.681962013244629,black,night,10,HasProperty,RelatedTo
7.686753749847412,throw,eat,3,Antonym
7.6871442794799805,skin,hand,2,RelatedTo
7.697585582733154,hit,beat,3,RelatedTo
7.699766159057617,female,wife,32,RelatedTo
7.700312614440918,stick,post,5,RelatedTo
7.700587272644043,finger,fingernail,6,AtLocation,DerivedFrom
7.700587272644043,finger,fingernail,6,AtLocation,DerivedFrom
7.703275203704834,edge,lip,28,RelatedTo
7.705224990844727,ox,cow,17,RelatedTo
7.705803871154785,sun,afternoon,2,RelatedTo
7.708316802978516,sick,disease,19,RelatedTo
7.708408832550049,sky,air,11,AtLocation,RelatedTo
7.708408832550049,sky,air,11,AtLocation,RelatedTo
7.708703517913818,grass,green,3,RelatedTo
7.722451210021973,boy,male,2,RelatedTo
7.722451210021973,male,boy,4,RelatedTo
7.725198745727539,chest,lung,5,RelatedTo
7.731001377105713,big,thumb,5,RelatedTo
7.731588840484619,fish,crayfish,2,EtymologicallyRelatedTo
7.731646537780762,lock,padlock,15,EtymologicallyRelatedTo,IsA
7.731646537780762,lock,padlock,15,EtymologicallyRelatedTo,IsA
7.736783981323242,head,hair,10,AtLocation,PartOf,RelatedTo
7.736783981323242,head,hair,10,AtLocation,PartOf,RelatedTo
7.736783981323242,head,hair,10,AtLocation,PartOf,RelatedTo
7.736783981323242,head,hair,17,AtLocation,PartOf,RelatedTo
7.736783981323242,head,hair,17,AtLocation,PartOf,RelatedTo
7.736783981323242,head,hair,17,AtLocation,PartOf,RelatedTo
7.7391862869262695,plate,dish,155,IsA,RelatedTo
7.7391862869262695,plate,dish,155,IsA,RelatedTo
7.740293025970459,blood,liver,12,RelatedTo
7.741235733032227,flat,plate,3,RelatedTo
7.742279052734375,area,space,7,IsA,RelatedTo
7.742279052734375,area,space,7,IsA,RelatedTo
7.742683410644531,sleep,lie,28,RelatedTo
7.744988918304443,buy,cry,4,RelatedTo
7.749835968017578,cast,iron,2,ReceivesAction,RelatedTo
7.749835968017578,cast,iron,2,ReceivesAction,RelatedTo
7.751192569732666,field,grass,6,AtLocation,RelatedTo
7.751192569732666,field,grass,6,AtLocation,RelatedTo
7.754398345947266,tell,command,4,RelatedTo
7.7558488845825195,shake,shiver,88,RelatedTo
7.758729934692383,light,sun,10,Causes,RelatedTo,UsedFor
7.758729934692383,light,sun,10,Causes,RelatedTo,UsedFor
7.758729934692383,light,sun,10,Causes,RelatedTo,UsedFor
7.758729934692383,sun,light,2,RelatedTo
7.7604756355285645,laugh,kill,2,HasSubevent
7.760605812072754,moon,month,324,EtymologicallyRelatedTo,RelatedTo
7.760605812072754,moon,month,324,EtymologicallyRelatedTo,RelatedTo
7.7659382820129395,fire,wood,9,Antonym,AtLocation,RelatedTo
7.7659382820129395,fire,wood,9,Antonym,AtLocation,RelatedTo
7.7659382820129395,fire,wood,9,Antonym,AtLocation,RelatedTo
7.771933078765869,house,roof,12,PartOf,RelatedTo
7.771933078765869,house,roof,12,PartOf,RelatedTo
7.781793117523193,circle,ball,17,RelatedTo
7.782545566558838,light,star,2,RelatedTo
7.783356666564941,smoke,soot,5,RelatedTo
7.789962291717529,mouth,chin,10,RelatedTo
7.790410041809082,feather,bird,2,RelatedTo
7.791156768798828,see,smell,2,DistinctFrom
7.795555114746094,rain,water,35,AtLocation,RelatedTo
7.795555114746094,rain,water,35,AtLocation,RelatedTo
7.798099517822266,nose,smell,3,RelatedTo
7.800343990325928,sky,weather,20,RelatedTo
7.805083274841309,leg,muscle,2,AtLocation
7.807528018951416,sky,mountain,3,RelatedTo
7.808389186859131,nape,neck,81,RelatedTo
7.811214923858643,village,house,17,AtLocation
7.811396598815918,hook,anchor,5,RelatedTo
7.81210994720459,thunder,cloud,5,RelatedTo,UsedFor
7.81210994720459,thunder,cloud,5,RelatedTo,UsedFor
7.812480926513672,nail,pin,4,RelatedTo
7.8139190673828125,melt,thaw,54,RelatedTo
7.818215370178223,white,silver,21,RelatedTo
7.820351600646973,light,moon,2,RelatedTo
7.8206915855407715,ear,earlobe,19,PartOf
7.822696208953857,join,fix,2,RelatedTo
7.823689937591553,fat,meat,2,HasA
7.824767112731934,oath,perjury,2,RelatedTo
7.826311111450195,ground,garden,3,AtLocation,RelatedTo
7.826311111450195,ground,garden,3,AtLocation,RelatedTo
7.828001499176025,five,arm,34,RelatedTo
7.832651138305664,table,dish,5,AtLocation
7.832667350769043,hot,fire,10,HasProperty,NotHasProperty,RelatedTo
7.832667350769043,hot,fire,10,HasProperty,NotHasProperty,RelatedTo
7.832667350769043,hot,fire,10,HasProperty,NotHasProperty,RelatedTo
7.8332319259643555,hot,red,2,RelatedTo
7.834550380706787,mat,bed,10,RelatedTo
7.83695650100708,branch,twig,43,RelatedTo
7.83868932723999,cut,scratch,4,RelatedTo
7.844544410705566,sharp,sharpen,7,DerivedFrom
7.848191261291504,have,drink,2,RelatedTo
7.855710506439209,grow,plant,7,CapableOf,RelatedTo
7.855710506439209,grow,plant,7,CapableOf,RelatedTo
7.859246253967285,i,at,2,Synonym
7.865922927856445,tree,stick,66,AtLocation,RelatedTo
7.865922927856445,tree,stick,66,AtLocation,RelatedTo
7.867926120758057,worm,caterpillar,3,RelatedTo
7.868105888366699,lake,sea,41,Antonym,DistinctFrom,RelatedTo
7.868105888366699,lake,sea,41,Antonym,DistinctFrom,RelatedTo
7.868105888366699,lake,sea,41,Antonym,DistinctFrom,RelatedTo
7.870055198669434,tired,yawn,2,MotivatedByGoal,RelatedTo
7.870055198669434,tired,yawn,2,MotivatedByGoal,RelatedTo
7.8734307289123535,hole,ditch,10,RelatedTo
7.875421047210693,string,thread,3,RelatedTo
7.875800609588623,earth,sun,3,RelatedTo
7.883552551269531,part,bone,2,RelatedTo
7.887068748474121,lagoon,lake,50,RelatedTo
7.889975547790527,head,king,12,RelatedTo
7.890883922576904,honey,beehive,3,RelatedTo
7.8932414054870605,skin,hide,3,RelatedTo
7.894331932067871,wet,wash,3,RelatedTo
7.899327278137207,evil,sin,2,RelatedTo
7.901332855224609,hole,door,3,RelatedTo
7.902042865753174,full,plate,4,RelatedTo
7.902955055236816,cry,tear,3,RelatedTo
7.903905868530273,rest,peace,3,RelatedTo
7.904792785644531,cloud,rain,3,RelatedTo
7.905830383300781,leaf,paper,12,RelatedTo
7.9063286781311035,bake,cook,33,RelatedTo
7.914546966552734,tie,connect,32,RelatedTo
7.9163408279418945,year,wood,2,RelatedTo
7.920167922973633,field,wind,2,AtLocation
7.920457363128662,sew,cut,2,Antonym
7.921005725860596,voice,shout,20,RelatedTo
7.921014308929443,push,rub,7,RelatedTo
7.9259819984436035,bee,wasp,22,RelatedTo
7.927587509155273,food,dish,2,UsedFor
