concept 1,concept 2,language weight,similarity
shout,read,2,0.02752834622980463
shout,nine,2,0.021691535513918708
shout,blue,2,0.08022707375087086
shout,say,2,0.06101073432256283
shout,thirst,2,0.062019569057386
shout,drunk,2,0.18521233852370958
shout,chicken,2,0.023329944803759634
shout,eat,2,0.07285206821308807
shout,cut,2,0.029302935129931443
speak,abuse,2,0.11777400254404873
speak,do,2,0.38878252600277513
name,star,2,0.0958398962501088
speech,tongue,2,0.2112002393189961
say,abuse,2,0.08804901906562586
say,steal,2,0.04607043426082541
say,crawl,2,0.019978002348204033
say,dig,2,0.06467032095103449
tell,name,2,0.2463877000634366
tell,scold,2,0.25074792560159426
tell,accuse,2,0.18629258769521054
tell,ask,2,0.5314275899785963
tell,promise,2,0.1808247744934516
tell,word,2,0.2096992418184135
speech,read,2,0.11291995589916123
speech,story,2,0.06819024359782201
say,die,2,0.1145574011281933
speech,message,2,0.2782400013299239
language,plant,2,0.020966576234891746
language,plant,2,0.020966576234891746
word,seed,2,0.1162809377888517
word,egg,2,0.026520146886063918
word,master,2,0.04731354216716406
word,pen,2,0.11961420189808024
word,body,2,0.013101832979053868
word,tree,2,0.028557008559528516
name,axe,2,0.02036029278460902
name,hand,2,0.09124793838998282
say,resemble,2,0.013129411096887221
say,pull,2,0.052728118593944814
speak,crawl,2,0.04967282600259602
say,master,2,0.004220683099348698
speak,kill,2,0.08891645122946797
speak,fight,2,0.10075248917065381
say,think,2,0.5510158226160288
say,not,2,0.3314640209741302
say,sleep,2,0.08690860858630459
say,forbid,2,0.21258158116520834
say,accuse,2,0.23428296739612467
say,pray,2,0.32612469860808974
say,call,2,0.27850530737778045
say,thou,2,0.20230356141899905
say,no,2,0.3112506901004703
say,quarrel,2,0.05448496858214266
say,squeeze,2,0.03204825904162652
say,grind,2,0.02881346705258949
say,hunger,2,0.0334579639902081
say,condemn,2,0.1688349052822098
say,fight,2,0.13535173356129837
say,scrape,2,0.08542781699032029
say,scold,2,0.2347797320115293
say,rub,2,0.08729707354794417
say,wipe,2,0.05303453093046891
say,ask,2,0.4445209738211479
say,cook,2,0.03930700509462404
say,diminish,2,0.008760203218168427
clever,cunning,2,0.35075479407744337
ugly,sick,2,0.14232277332725604
wife,grandmother,2,0.4770393166926535
pinch,pour,2,0.10443450800396918
hard,yellow,2,0.10872409611999505
soft,flexible,2,0.34763359932989046
soft,blood,2,0.06821926714356819
soft,black,2,0.2300642461191715
soft,wet,2,0.29797430259662006
soft,bean,2,0.08198835651071097
smooth,clean,2,0.3306395809221587
smooth,easy,2,0.24634686234043057
smooth,fat,2,0.19934662564702665
smooth,weak,2,0.027674002642456508
smooth,lung,2,0.07524524246721409
smooth,beautiful,2,0.209952655454893
sharp,black,2,0.12732757191475158
sharp,smart,2,0.27119398445750975
sharp,sword,2,0.27151227410214196
sharp,bow,2,0.19426090710612362
sharp,drop,2,0.09536294915894772
sharp,goat,2,0.0779421783817201
sharp,delight,2,0.02307058894984431
sharp,clan,2,0.0210037161220136
sharp,nose,2,0.253302349032624
sharp,skin,2,0.12480917444483716
sharp,thigh,2,0.20454782579872996
sharp,sun,2,0.04668462949778885
sharp,mouth,2,0.18576015438147014
hard,comb,2,0.08126752464921003
hard,snake,2,0.038055712010866154
hard,freeze,2,0.16428331593813286
pinch,do,2,0.012884142089510723
pinch,resemble,2,0.014240464670729938
pinch,want,2,0.13591454258513957
pinch,ripen,2,0.053202915137956844
pinch,try,2,0.06572718142140178
pinch,abuse,2,0.08105964121168767
pinch,roast,2,0.22654786925158646
pinch,fan,2,0.11796017219945158
pinch,scatter,2,0.00899277045089281
pinch,sweep,2,0.08310869368784128
pinch,tumble,2,0.14901527160640077
pinch,shiver,2,0.1889981030100076
pinch,crawl,2,0.14357412027460872
hard,happy,2,0.0810033913753737
pinch,fight,2,0.12187330077481205
pinch,break,2,0.00848758825949936
feel,pity,2,0.3390497526894125
feel,suspect,2,0.27904948587667644
feel,seem,2,0.2714491993053251
feel,think,2,0.4118421620808264
feel,tear,2,0.02661551999434679
feel,idea,2,0.1247779141961635
hard,severe,2,0.1897338896218291
hard,fathom,2,0.07869163897259122
hard,nine,2,0.010849506985762331
sharp,correct,2,0.045233180558771256
blunt,dirty,2,0.1115763854998198
blunt,bald,2,0.24161619724603997
hot,rub,2,0.18998009055931375
dry,black,2,0.11747831860364533
hot,thorn,2,0.025558436796183585
hot,sun,2,0.23842175679202673
hot,burn,2,0.22007292755556385
hot,car,2,0.1291686976659623
hot,yarn,2,0.008201080452159362
hot,four,2,0.028740644477925882
hot,left,2,0.0355777567212423
hot,sick,2,0.09622351483810032
hot,rotten,2,0.07652365909220653
hot,boil,2,0.37737417698241016
hot,swell,2,0.025617826000157287
dry,bird,2,0.013629324508761118
hot,summer,2,0.3202438039537779
hot,fathom,2,0.01156981112449539
hot,red,2,0.3597492022971665
hot,sweat,2,0.21438024059665922
hot,black,2,0.17236057651939155
warm,boil,2,0.20703671579487476
warm,sleep,2,0.12340481328050494
warm,sweat,2,0.09923389517944275
warm,fever,2,0.08566125259389457
warm,lazy,2,0.17644302950947868
warm,fathom,2,0.06551399526064387
dry,house,2,0.016765407373387484
dry,six,2,0.03604474399614428
blunt,rough,2,0.28369553676969106
wet,spoil,2,0.062058089398640034
wet,cloth,2,0.16630259695065022
wet,smell,2,0.23946383765369858
wet,unripe,2,0.19626768700667202
wet,drum,2,0.026466649199884312
wet,beside,2,0.18424406284967457
wet,river,2,0.09518606911636626
wet,green,2,0.1628234070698846
wet,heavy,2,0.31339048327182734
wet,stupid,2,0.14539187804788986
wet,ten,2,0.013582605937483195
wet,watery,2,0.1787731812581651
wet,black,2,0.17947618991718856
dry,lean,2,0.13806641396557232
wet,wait,2,0.14961031715268408
dry,steel,2,0.10332104079140919
dry,jug,2,0.11038651454663977
dry,build,2,0.1438394409621837
dry,waist,2,0.10099119453293778
dry,clean,2,0.3326227210076341
dry,write,2,0.029019851449913828
dry,know,2,0.0027595524964984823
dry,thirst,2,0.16219145097928608
dry,old,2,0.01767718774000805
dry,louse,2,0.12513209798572225
pinch,die,2,0.09800099306724591
pinch,say,2,0.03889854593892151
ugly,rough,2,0.2444667269208964
pinch,pull,2,0.22092044008994613
hear,sweep,2,0.05587449168404069
hear,sharpen,2,0.013912763381175046
hear,tumble,2,0.11359859654711545
hear,chieftain,2,0.024191440081315362
hear,pinch,2,0.012128191540011192
hear,shiver,2,0.12512914488118215
hear,do,2,0.31287002066820957
hear,crawl,2,0.12100668652766644
hear,fill,2,0.019776215049858655
hear,bow,2,0.07345874896221424
hear,man,2,0.1077030082713605
loud,howl,2,0.47484267079548326
loud,clear,2,0.2647632353412088
silence,happy,2,0.07440820464107575
see,weave,2,0.06780826819983449
see,smell,2,0.12555541103866724
see,believe,2,0.2666126518323263
see,choose,2,0.10768993826865944
see,cape,2,0.028582701815590063
see,swear,2,0.09663913905083077
see,read,2,0.21560045540844028
see,show,2,0.28825568799141366
see,refuse,2,0.11138024939283712
see,steal,2,0.018816289597243612
see,if,2,0.2514889108336079
hear,scatter,2,0.11736908601733134
hear,fan,2,0.0866875406131097
hear,roast,2,0.03304674966798628
hear,tear,2,0.06617443459245156
hear,horn,2,0.14826423878348416
hear,husband,2,0.08094017234735013
hear,ant,2,0.019248259228312393
hear,think,2,0.32498304226574276
hear,learn,2,0.3571524417200289
hear,hunt,2,0.12965856076526064
hear,dance,2,0.12867495109016033
hear,answer,2,0.2780315762649662
hear,wait,2,0.24389433251732792
hear,bathe,2,0.05714305490797473
hear,wash,2,0.07397800631853504
hear,cook,2,0.03951487362393968
hear,abuse,2,0.008724724204122425
hear,imitate,2,0.17176818674187447
hear,weave,2,0.05509843946179416
hear,drink,2,0.16935243747769535
hear,squeeze,2,0.02315081227350962
hear,suck,2,0.0939493616221737
hear,pull,2,0.07474067122985842
hear,sew,2,0.12234501617245862
hear,say,2,0.34421515535874436
hear,speak,2,0.35325027478938736
hear,resemble,2,0.019777431155306474
hear,try,2,0.256352712527984
see,visible,2,0.07954509684972327
see,set,2,0.089193174274439
see,stupid,2,0.13391844917159101
dark,cloudy,2,0.36966066169725326
bright,breast,2,0.25419336556734184
bright,easy,2,0.03790215128345017
bright,good,2,0.09326786960342223
bright,beautiful,2,0.3801024248727617
bright,light,2,0.35863363322059405
bright,moon,2,0.3006959587486484
bright,shoot,2,0.0896088329999215
dark,i,2,0.0013898399384057428
dark,ripe,2,0.07641435808740121
dark,evening,2,0.16906787844732732
dark,sick,2,0.03289301819066703
dark,water,2,0.1245644708646172
shine,light,2,0.34891223134174715
touch,meet,2,0.030515066378805265
touch,rub,2,0.24039134802431125
touch,tie,2,0.09760593370752643
touch,fence,2,0.07364019848603595
touch,strike,2,0.19390184534038546
pinch,feel,2,0.18979421033564636
pinch,strain,2,0.10164104990141098
pinch,imitate,2,0.028459147394606713
pinch,fat,2,0.09744666035717679
pinch,weave,2,0.05808510920904789
pinch,cut,2,0.11441783012440788
shine,paint,2,0.20755243780087462
shine,clear,2,0.18580927870569347
see,laugh,2,0.17690428912848732
look,seem,2,0.21286214794389718
see,die,2,0.17969482514606017
see,good,2,0.19506323751800658
see,village,2,0.09593862219912853
see,smoke,2,0.15423748247162522
see,sky,2,0.11166270045349543
see,drum,2,0.017686855964579563
see,fish,2,0.06530791747183862
look,meet,2,0.22922586641759773
look,know,2,0.29507105142188855
look,ambush,2,0.14241939038161008
look,think,2,0.3033301193048425
look,show,2,0.23392766798247908
show,point,2,0.11533175024192872
look,rat,2,0.0729482751251105
look,black,2,0.07016967050518198
look,graze,2,0.10224764122837952
look,sign,2,0.17870827833111347
look,horse,2,0.007392341923185308
look,tiger,2,0.0622646077052561
look,thou,2,0.11150288681840727
look,dwell,2,0.15526881515508006
look,rub,2,0.11289827804746404
show,study,2,0.1681778421476198
show,pull,2,0.08907050758396223
clean,cultivate,2,0.10088231218630506
clean,rub,2,0.3196252747703695
clean,sweep,2,0.32289789211503683
clean,animal,2,0.06370182275722316
want,squeeze,2,0.0806007329874053
want,suck,2,0.13683178907134594
want,cut,2,0.04312173732093309
want,sew,2,0.11192300743024251
want,pour,2,0.03225606879967758
want,die,2,0.1948097541731738
want,abuse,2,0.12656889898732765
want,roast,2,0.007302112775747987
want,sharpen,2,0.11145116749781037
want,tumble,2,0.06071428713941582
want,shiver,2,0.048167621655697775
want,steal,2,0.11058900106472089
want,scrape,2,0.19166640751704667
choose,rescue,2,0.004749853826756472
choose,guess,2,0.26167975221948747
choose,foot,2,0.0052811923610242475
choose,speak,2,0.2244016617452356
choose,lame,2,0.003735282889249871
choose,hunt,2,0.11501725049895094
choose,turn,2,0.17114268448781184
choose,sing,2,0.114246041459545
choose,pick,2,0.31255241765071046
choose,three,2,0.12986444014528292
choose,wipe,2,0.023236326037759967
choose,shave,2,0.10467789451303296
want,weave,2,0.05060852794040507
want,diminish,2,0.08604079518789669
want,imitate,2,0.09476600300423958
want,scratch,2,0.14618089400187115
dare,comb,2,0.010704006249430499
brave,holy,2,0.08275635077791679
brave,man,2,0.26548360290387335
brave,goose,2,0.07175848449537314
brave,bad,2,0.12835957554708857
fear,threaten,2,0.173467328698623
fear,wheel,2,0.05268624246201752
danger,storm,2,0.23843602614878764
danger,mistake,2,0.24228317414005832
want,if,2,0.3091604797215313
want,this,2,0.15469781994011994
want,choose,2,0.22405489932007558
want,sacrifice,2,0.006729533473593697
want,kill,2,0.16520321859804163
want,aunt,2,0.1584162386980255
want,bite,2,0.11696577858913397
want,bear,2,0.12468610703124564
want,longing,2,0.12203132856265174
want,day,2,0.03449592932263831
want,thou,2,0.0465626922870744
want,i,2,0.27280601519482117
want,twist,2,0.05513297009258675
want,delight,2,0.04254735849508855
want,cook,2,0.10491167740313345
choose,hate,2,0.17516029892576765
choose,fasten,2,0.13061327007396087
choose,sleep,2,0.0942113858588656
bad,rough,2,0.2008530721686146
good,benefit,2,0.07298429238575048
good,and,2,0.05953929873400603
good,sunny,2,0.06634554983123486
good,change,2,0.09710878624273293
good,sea,2,0.0021760795862482253
bad,become,2,0.07778706568740729
bad,squeeze,2,0.02713167330992119
bad,storm,2,0.07985345682630794
bad,hate,2,0.17060888929463502
bad,wound,2,0.01791008819277009
bad,broken,2,0.12169717534400015
bad,angry,2,0.13248128369871626
good,help,2,0.1478777953975165
bad,elk,2,0.00831029626561721
bad,dye,2,0.030277136948361427
bad,die,2,0.0897783564407935
bad,your,2,0.15049433761268646
wrong,false,2,0.31063659865460735
wrong,ugly,2,0.20913620021461973
wrong,no,2,0.21888779987824547
wrong,wipe,2,0.08810327267178833
beautiful,dear,2,0.192413497539722
beautiful,son,2,0.05080669860377586
ugly,weak,2,0.1827440317387371
good,fresh,2,0.023026159673604926
good,people,2,0.1486442573132709
choose,bury,2,0.1214255226590509
true,silver,2,0.017757778853098663
choose,scrape,2,0.08905970125459606
choose,mix,2,0.14663854833872203
choose,stir,2,0.07896909631035494
choose,wear,2,0.16936477685117524
hope,think,2,0.28517853277552907
faithful,believe,2,0.10744012048271165
faithful,promise,2,0.24685088998628094
faithful,obey,2,0.19905206803756922
faithful,yes,2,0.05042003760446401
true,be,2,0.17975730861220013
true,very,2,0.15417186621540538
lie,wrong,2,0.11986551199261722
good,i,2,0.16958698746831177
lie,spear,2,0.048630222477613054
lie,lung,2,0.06752193526798729
lie,tongue,2,0.1501682823469278
deceit,bait,2,0.13475438082002916
deceit,mistake,2,0.11972621810524432
forgive,bless,2,0.4267378690377025
forgive,permit,2,0.20263225574981755
good,peace,2,0.23597166893764976
good,gentle,2,0.18297613460392184
good,thou,2,0.13926892224863774
good,what,2,0.23393989789628047
dare,man,2,0.17764876898611823
dare,change,2,0.0025225139885866215
proud,groan,2,0.07896867971211725
smile,play,2,0.09462070304246782
laugh,hide,2,0.15746917667237914
laugh,hoe,2,0.11195626035525728
laugh,wine,2,0.11842412756939241
laugh,rub,2,0.21007303195136634
laugh,swell,2,0.13611405290980838
laugh,tie,2,0.03813085491429737
laugh,stir,2,0.13047926820150726
laugh,threaten,2,0.14984641835932935
laugh,eat,2,0.23373488761199362
laugh,suck,2,0.1527895627932265
laugh,scrape,2,0.1872942973014766
play,say,2,0.07678484315875866
laugh,bathe,2,0.05121868677186225
play,dwell,2,0.03710952428666171
play,shoot,2,0.10474313769150102
play,there,2,0.05224022385196901
play,help,2,0.07453972486243693
love,praise,2,0.31723052973480564
love,mother,2,0.33736523366398075
love,intention,2,0.008223712435143783
love,think,2,0.22743273731955868
love,think,2,0.22743273731955868
love,worm,2,0.07269127162001777
love,sew,2,0.03151253629204122
laugh,play,2,0.19893756661351988
laugh,chest,2,0.05235139504499265
love,root,2,0.042673665662634745
soul,air,2,0.1051852794999407
clean,wipe,2,0.2479028040116487
clean,iron,2,0.09682452781295725
dirty,evil,2,0.03568312107141087
dirty,shoot,2,0.06147862314221741
dirty,obscure,2,0.1917763027478577
dirty,chew,2,0.08904819125999416
dirty,day,2,0.000548575466194549
dirty,bean,2,0.04421932514697452
dirty,pipe,2,0.09973080714363051
dirty,spot,2,0.10324720714176105
dirty,village,2,0.17080432477490812
soul,wind,2,0.09809505744920385
laugh,tear,2,0.18188479924505502
soul,duck,2,0.013511596544299351
soul,intestines,2,0.055363535621685056
soul,hair,2,0.031627441592362325
soul,fruit,2,0.09623370902251964
soul,seed,2,0.18091653224764986
soul,fragrant,2,0.18724532503698302
soul,axe,2,0.10065216252598758
soul,brain,2,0.25698531562326393
happy,happiness,2,0.31252434560593495
laugh,comb,2,0.06599604184029723
laugh,kill,2,0.13913688023967652
love,vomit,2,0.023476660874565496
love,lead,2,0.054976760413464415
proud,praise,2,0.21959180999414882
cry,foot,2,0.05873514069032272
cry,call,2,0.2162931921480903
cry,twist,2,0.019937588467695055
cry,moon,2,0.10457893915081544
cry,woman,2,0.1828641981393287
cry,no,2,0.031002442898598298
cry,kill,2,0.25104191335299275
cry,seed,2,0.12733739779828995
cry,fortress,2,0.0481402027122019
cry,sea,2,0.07903492320634718
cry,blood,2,0.08288083771124272
cry,freeze,2,0.15832208955404248
cry,bird,2,0.2239763712570125
cry,child,2,0.1320652131878988
cry,dog,2,0.16415520021632377
cry,sore,2,0.13167754724398584
cry,die,2,0.1575441145039263
cry,sky,2,0.11311243723628063
anger,heart,2,0.21461146906557374
anger,danger,2,0.2095189179370281
anger,fire,2,0.1881765365849771
anger,brave,2,0.14600268251831583
envy,greedy,2,0.2132360408891144
shame,furrow,2,0.02876106575723723
proud,insolent,2,0.2958887015351124
cry,fire,2,0.14677072280370027
regret,admit,2,0.09449881092913862
love,fruit,2,0.15753950471316336
pain,fathom,2,0.00251061373525496
love,sharpen,2,0.09265206518394965
kiss,pillow,2,0.19575854390128689
kiss,lick,2,0.11484696910222142
embrace,rub,2,0.0019597347974680667
embrace,speak,2,0.06707801215181441
embrace,bracelet,2,0.11592586353844891
embrace,press,2,0.03755802407023051
embrace,bathe,2,0.11617048308587727
embrace,traverse,2,0.11321040772477725
embrace,squeeze,2,0.07900113232489006
pain,fever,2,0.3059612476549223
pain,sweet,2,0.060935044273063295
regret,howl,2,0.019696882952097174
pain,meat,2,0.034198871470266706
pain,tired,2,0.130622351530178
pain,nose,2,0.07463199231345566
pain,bite,2,0.20251533960497775
pain,gnaw,2,0.10014775733687044
grief,painful,2,0.23402725937778868
grief,idea,2,0.04391584977316698
grief,disease,2,0.09119393436028382
anxiety,think,2,0.08655990674850612
anxiety,idea,2,0.07495746382126402
anxiety,regret,2,0.3667927983177877
wife,one,2,0.12877971871541835
wife,seed,2,0.03056932682671707
dwell,nest,2,0.03706379756252809
bruise,grind,2,0.20563564234179066
rest,black,2,0.028380040806936176
rest,tread,2,0.03260984544014067
lazy,bean,2,0.044847330026074175
lazy,rotten,2,0.13342047420727482
lazy,drink,2,0.1378680881323089
bald,naked,2,0.14547724188902011
bald,gourd,2,0.1441678935110064
bald,pumpkin,2,0.07670978469820919
lame,lamb,2,0.14660323985808565
lame,corner,2,0.002606761026986134
lame,scratch,2,0.18111751228936537
deaf,knee,2,0.04525924644261049
blind,mother,2,0.12389500855267276
drunk,smoke,2,0.10959359686732878
drunk,mad,2,0.39425557177269493
drunk,ear,2,0.005142343933103628
drunk,not,2,0.08360390754127067
drunk,satiated,2,0.29734604076267435
drunk,wear,2,0.024097845774630845
food,dish,2,0.20564537889353557
food,breakfast,2,0.19850042841540988
food,vegetables,2,0.43947019160103257
food,stomach,2,0.35547145372540073
food,fish,2,0.3611175478721325
food,grain,2,0.28381580042723964
rest,fragrant,2,0.06526113962623072
tired,yawn,2,0.11408672127577255
tired,break,2,0.08056731208721658
pus,plant,2,0.05110440531854525
swelling,knot,2,0.09124113206868498
itch,wash,2,0.11765465471525512
itch,eat,2,0.17173418556426084
itch,rain,2,0.08848163912882231
itch,rub,2,0.18925433196786187
itch,scrape,2,0.23114360985553303
boil,stomach,2,0.1384548107601079
boil,pus,2,0.17393352539390683
boil,sweep,2,0.16262330422830107
boil,thorn,2,0.07164315694812061
pus,burning,2,0.036885953667817065
pus,change,2,0.05251503967132244
poison,plant,2,0.17774714908412248
pus,liquor,2,0.12018045530100063
scar,frog,2,0.11684390341615662
cure,bake,2,0.06584493417761737
cure,eat,2,0.09710859614114917
medicine,gunpowder,2,0.06940134756235296
medicine,dye,2,0.08033046445812438
medicine,cooked,2,0.008933820559781699
medicine,hay,2,0.06407708289028725
medicine,magic,2,0.1663910902098915
poison,drunk,2,0.24686480334548572
poison,dig,2,0.07209431284235876
food,fruit,2,0.239943788878935
cooked,fire,2,0.3204412203948976
cooked,cut,2,0.16944889305138203
suck,rub,2,0.18436681519836456
rotten,mango,2,0.2754957027480659
rotten,larva,2,0.1313357728306982
rotten,fish,2,0.1545446079370305
rotten,wash,2,0.10134973994867065
rotten,suck,2,0.08729618620763605
rotten,rub,2,0.04015048990878791
rotten,swell,2,0.06732794354339174
rotten,become,2,0.06292108618771113
suck,milk,2,0.2714556461840371
suck,sleep,2,0.141220944248699
suck,back,2,0.043934000573001786
suck,chew,2,0.21300238544574412
ripe,meat,2,0.1449236230228642
suck,grass,2,0.20197626430988905
suck,dwell,2,0.12572720553295033
suck,sweet,2,0.2591301340306105
suck,burning,2,0.07310604816215392
suck,smoke,2,0.11016796911002129
suck,cook,2,0.16504573089057714
suck,diminish,2,0.05029387470269631
suck,fat,2,0.21356184265524494
suck,weave,2,0.16241961607758493
suck,cut,2,0.159050628125435
suck,pour,2,0.17584682886318084
rotten,sea,2,0.0671934849349427
ripe,ear,2,0.09588478687188717
cooked,black,2,0.09471625087698163
cooked,kill,2,0.20652837003631247
cooked,ground,2,0.12750023661987067
cooked,turbid,2,0.05733960023203875
cooked,plant,2,0.12008805229894678
cooked,talk,2,0.04230243574314792
cooked,fruit,2,0.2227009556427629
cooked,dig,2,0.09437447123065996
cooked,bamboo,2,0.16728132758990594
cooked,roast,2,0.40317452298120693
cooked,here,2,0.023651233795201978
cooked,belly,2,0.08161709444589096
cooked,salt,2,0.26009212972927886
cooked,two,2,0.06215214876790746
ripe,rice,2,0.2158673664409534
cooked,boil,2,0.3446208265361209
cooked,you,2,0.0475919395711474
raw,rough,2,0.2615636271938643
raw,wash,2,0.051695998907183766
raw,cape,2,0.042887333886493226
raw,tooth,2,0.04958607532056287
raw,fresh,2,0.20367080363128065
ripe,far,2,0.017588096072046443
ripe,egg,2,0.1745474859359622
ripe,burning,2,0.03899856699045819
ripe,root,2,0.13770527516419828
swelling,fork,2,0.07119326053667438
wound,disease,2,0.16388683623537942
cough,resemble,2,0.11699554136995016
wound,blanket,2,0.09818853035726009
bite,bird,2,0.2676010618104468
bite,scratch,2,0.3790457453099452
bite,finish,2,0.10318483674992009
bite,fly,2,0.32506483421131205
bite,burning,2,0.09911274026693423
bite,chop,2,0.26456298452013044
bite,mow,2,0.15874440272469326
bite,spin,2,0.17581248139704025
bite,burn,2,0.0967417721975946
bite,star,2,0.05563226257965031
bite,root,2,0.20117475639063104
bite,break,2,0.11073439844911262
bite,ten,2,0.042283284068610094
bite,squeeze,2,0.21661372763645537
bite,suck,2,0.2874231204207237
bite,split,2,0.1711467694756547
bite,dog,2,0.3795103650829874
bite,man,2,0.08965411280104991
bite,fruit,2,0.1820497166990154
bite,fell,2,0.10586640079956057
bite,stone,2,0.06685712306508926
bite,not,2,0.11275749945445
bite,path,2,0.035407197540522774
bite,here,2,0.009732545936370516
bite,father,2,0.03759810607882137
bite,angry,2,0.13070760952704263
bite,fasten,2,0.24241459756376615
bite,rotten,2,0.15358427770754918
vomit,tongue,2,0.16268564291076215
sneeze,rub,2,0.0992598171481806
sneeze,pull,2,0.13121232813680833
spit,boil,2,0.18334292105162986
spit,water,2,0.13052704922096647
spit,rotten,2,0.10473245180705215
spit,basket,2,0.13100217694516209
spit,cold,2,0.16241906599439396
spit,old,2,0.04155245383239835
spit,uncover,2,0.0865066129226989
spit,strike,2,0.16366962161729895
vomit,break,2,0.20081399855635917
vomit,squeeze,2,0.12330269190144529
bite,rain,2,0.1707424026548351
vomit,split,2,0.18605834107673835
vomit,rain,2,0.1510641032995411
vomit,scrape,2,0.08009352701461221
vomit,wash,2,0.14880217011052724
vomit,pull,2,0.08467357499314032
vomit,old,2,0.09061057462672958
vomit,braid,2,0.14248643728726587
vomit,weave,2,0.004768388548001065
vomit,ripe,2,0.14529821617623193
vomit,urine,2,0.19782821167021464
vomit,bone,2,0.1425817634024803
bite,mosquito,2,0.2536127234446829
bite,sun,2,0.07342815231135617
bite,draw,2,0.09853147789951193
grave,hut,2,0.008979903765351929
bury,sleep,2,0.1773031591333829
bury,poison,2,0.08548328224698881
bury,kill,2,0.24555525047519103
bury,diminish,2,0.008514835786241204
bury,wash,2,0.2332364678268315
bury,rotten,2,0.08136528271990984
bury,twist,2,0.05355007084225665
bury,pot,2,0.10037009785818979
bury,tie,2,0.08608452424426494
bury,sago,2,0.052028793078771986
grave,house,2,0.028917385274874148
weak,lame,2,0.31568288253992194
bury,steal,2,0.2352813260713969
weak,grass,2,0.07298760360379833
healthy,omen,2,0.03936022797645099
healthy,body,2,0.16176509813421402
sick,lame,2,0.3486671227497583
sick,poison,2,0.18403996340049653
sick,bean,2,0.009004432628470053
fever,wind,2,0.0809480115259594
wound,itch,2,0.12419089570857945
wound,cut,2,0.23814269782532818
wound,rotten,2,0.0011486063653424001
wound,fathom,2,0.08717038783264434
bury,chop,2,0.036935928946725136
bury,eat,2,0.17927586395963832
lick,swallow,2,0.08038662637588748
bathe,rub,2,0.15707742465430324
lick,boat,2,0.08949037439646548
lick,ship,2,0.07564101348335982
lick,sweet,2,0.0821854147347778
lick,knife,2,0.18922554403043598
lick,paper,2,0.06187932211899234
lick,trousers,2,0.12729719489580998
lick,weave,2,0.048982256028176
dream,suck,2,0.018217296811200365
dream,cat,2,0.0394849219912389
bathe,weave,2,0.1649920843623418
bathe,fill,2,0.13590569581367207
bathe,swell,2,0.13279135104148448
bury,scatter,2,0.1403294883292338
bathe,roast,2,0.10450435446275619
bathe,white,2,0.16778118807237352
bathe,plant,2,0.0834263961385769
bathe,arm,2,0.15158356535876785
bathe,bird,2,0.09831501004124411
pregnant,stomach,2,0.16556982370844212
corpse,swell,2,0.004230368538288051
corpse,demon,2,0.11191786262911092
corpse,firewood,2,0.024009281166113217
bury,plant,2,0.024272974547211324
bury,cook,2,0.10227631805275898
suck,die,2,0.09333908938926345
suck,traverse,2,0.005702501946456961
suck,resemble,2,0.02070156165716609
suck,ripen,2,0.14628259838317462
spindle,heavy,2,0.07572229455661998
spindle,wheel,2,0.37290215074944383
weave,axe,2,0.10269081226165383
weave,wing,2,0.04334435058419382
weave,mold,2,0.1733796755596433
weave,chew,2,0.04674256845542508
weave,beget,2,0.1138264967282762
weave,oar,2,0.16055606805131656
weave,burning,2,0.03149415838415069
weave,chop,2,0.21799803825194888
weave,cut,2,0.045129461286765246
weave,pound,2,0.005660752773033782
weave,dance,2,0.34171020644583344
weave,shave,2,0.14826699743552035
weave,dwell,2,0.07167676155158108
weave,smell,2,0.0529283345422865
weave,cook,2,0.04058315294329975
weave,sacrifice,2,0.04960612436060674
weave,diminish,2,0.06000610926283681
weave,squeeze,2,0.1711922102536258
weave,pull,2,0.21789601995150557
weave,die,2,0.1113658835315537
weave,resemble,2,0.10951573314706771
weave,ripen,2,0.16298945147796365
weave,fan,2,0.09722370965345072
spindle,star,2,0.1243715734204621
spin,pull,2,0.1630918381388993
spin,twist,2,0.2242642185904706
fur,beard,2,0.22164196567132055
cloth,split,2,0.15468780671979906
wool,year,2,0.07089033683151216
wool,dog,2,0.07909124044415262
wool,drink,2,0.09432811648321067
wool,color,2,0.14065692715632816
wool,work,2,0.017514687446631712
cotton,sheep,2,0.1626670539696584
cotton,silk,2,0.5374992854462478
cotton,yellow,2,0.1333901697811864
silk,thread,2,0.39163815548937736
felt,rug,2,0.0498173198514819
fur,drink,2,0.005339861573861054
spin,cut,2,0.09281299035647964
fur,foot,2,0.06364522565202635
fur,monkey,2,0.10445685873603558
fur,fir,2,0.17246696984361234
leather,shirt,2,0.3507268279116494
leather,clothes,2,0.27318740812230013
leather,dress,2,0.195593454483583
leather,cloud,2,0.02229658978234757
leather,nest,2,0.047321474609912414
spin,thread,2,0.3498179802520057
spin,write,2,0.17965971996197674
spin,sew,2,0.4363498192415605
weave,scatter,2,0.18025077686809612
weave,sweep,2,0.14266117251379154
weave,sharpen,2,0.19202159767498586
bead,bracelet,2,0.23997133724864175
sew,do,2,0.1286641119235004
sew,crawl,2,0.10315880285692385
sew,fear,2,0.04103494687763946
dye,plant,2,0.07730945605952987
collar,plough,2,0.08903705816307891
collar,bead,2,0.2905841040349572
boot,stocking,2,0.379867942153924
veil,wave,2,0.028308171905026994
veil,swamp,2,0.1428536253721216
jewel,bead,2,0.15668527074401462
