elbow,arm,PartOf
feather,bird,PartOf
foal,horse,PartOf
hand,arm,PartOf
hand,arm,PartOf
heel,foot,PartOf
hen,chicken,PartOf
jaw,mouth,PartOf
jaw,face,PartOf
letter,mail,PartOf
mare,horse,PartOf
morning,day,PartOf
mouth,face,PartOf
nape,neck,PartOf
news,newspaper,PartOf
nostril,nose,PartOf
nostril,nose,PartOf
penis,body,PartOf
rabbit,hare,PartOf
rain,weather,PartOf
root,hair,PartOf
season,year,PartOf
season,year,PartOf
skin,body,PartOf
skull,head,PartOf
soldier,army,PartOf
son,child,PartOf
throat,neck,PartOf
throat,neck,PartOf
tobacco,cigarette,PartOf
toe,foot,PartOf
toe,foot,PartOf
toe,foot,PartOf
water,sea,PartOf
wheel,bicycle,PartOf
wrist,arm,PartOf
yolk,egg,PartOf
cloth,cut,ReceivesAction
accuse,blame,RelatedTo
acorn,oak,RelatedTo
adjudicate,judge,RelatedTo
admit,permit,RelatedTo
admit,permit,RelatedTo
adobe,brick,RelatedTo
adobe,house,RelatedTo
adze,axe,RelatedTo
after,next,RelatedTo
afternoon,evening,RelatedTo
again,back,RelatedTo
again,back,RelatedTo
age,life,RelatedTo
age,old,RelatedTo
age,year,RelatedTo
age,young,RelatedTo
age,day,RelatedTo
age,hundred,RelatedTo
age,life,RelatedTo
age,old,RelatedTo
age,year,RelatedTo
alcohol,beer,RelatedTo
alcohol,beverage,RelatedTo
alcohol,beverage,RelatedTo
all,already,RelatedTo
all,always,RelatedTo
all,many,RelatedTo
already,before,RelatedTo
always,never,RelatedTo
always,often,RelatedTo
and,if,RelatedTo
and,not,RelatedTo
and,or,RelatedTo
anger,bad,RelatedTo
animal,deer,RelatedTo
ankle,foot,RelatedTo
ankle,heel,RelatedTo
ankle,knee,RelatedTo
answer,ask,RelatedTo
answer,swear,RelatedTo
anthill,termite,RelatedTo
anxiety,fear,RelatedTo
area,space,RelatedTo
arm,sleeve,RelatedTo
arm,branch,RelatedTo
armour,shield,RelatedTo
arrive,enter,RelatedTo
arrow,bow,RelatedTo
arrow,bow,RelatedTo
arrow,bow,RelatedTo
ash,charcoal,RelatedTo
ash,fire,RelatedTo
ash,fire,RelatedTo
ask,answer,RelatedTo
ask,beg,RelatedTo
ask,answer,RelatedTo
ask,invite,RelatedTo
attack,ambush,RelatedTo
attack,defend,RelatedTo
aunt,sister,RelatedTo
aunt,uncle,RelatedTo
aunt,sister,RelatedTo
axle,axe,RelatedTo
axle,spindle,RelatedTo
baby,boy,RelatedTo
baby,child,RelatedTo
back,spine,RelatedTo
back,spine,RelatedTo
bad,evil,RelatedTo
bad,rotten,RelatedTo
bad,ugly,RelatedTo
bad,wrong,RelatedTo
bad,evil,RelatedTo
bad,rotten,RelatedTo
bad,severe,RelatedTo
bad,evil,RelatedTo
bad,mistake,RelatedTo
bag,sack,RelatedTo
bait,food,RelatedTo
bait,trap,RelatedTo
bait,trap,RelatedTo
bait,food,RelatedTo
bake,cook,RelatedTo
bake,oven,RelatedTo
